Unnamed: 0,Player,Team,Age,Height,Weight,Position,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining,Season
1510,Player C,Team C,31,187.1357258562363,87.23872599335004,Defender,5.0,,9,1,61.38007656143628,14.425893605297642,30,7,3,7,0.2582643578871635,1,2,9.283543497944336,5.616696139965918,12.5,203.40077314331677,2021
3108,Player A,Team B,30,190.60253725462255,89.13076248177893,Defender,0.0,5.0,8,1,89.32158645499953,5.3009904861318935,72,13,10,8,0.4807861681797273,94,6,18.336742154038085,0.03025028924539963,86.0,73.18197731271741,2020
3652,Player B,Team C,34,167.29905324396918,80.23533963544337,Defender,0.0,15.0,3,4,53.4776169819789,12.607582987397118,58,1,19,8,0.9920159693968357,56,6,13.010139810159526,5.919212908367494,48.0,278.6693177886208,2021
22,Player B,Team B,19,,113.1554200578262,Defender,180.0,,2,0,117.32402455624364,10.494434898921996,11,8,25,5,0.6866504233540373,45,8,14.486525772874325,0.7547497563809945,0.4696132596685083,,2019
3879,Player C,Team A,27,389.8109350152959,60.902285229741096,Forward,,15.0,6,0,71.51039177537298,6.284445421847435,31,10,3,3,0.8413567713051986,65,5,18.835866558357992,3.24321063177646,,,2022
4940,Player C,Team B,33,167.89153234868274,97.69559029063916,Forward,13.0,18.0,5,3,81.70587446244764,11.27391683899152,68,2,15,5,0.41484760656054576,3,1,12.69259877160544,0.0,1.0714285714285714,270.6635983672772,2021
1561,Player D,Team A,31,182.9771393201258,,Midfielder,4.0,17.0,8,0,64.39614695527474,7.168441524890135,24,4,15,6,0.7678609231258553,22,5,17.57419768778922,0.0,1.4,276.2745501914694,2020
251,Player A,Team A,20,165.53514250167677,117.85310877461625,Forward,15.0,15.0,1,1,67.64755311357204,8.838115677102277,80,10,14,4,0.040509172941321836,72,7,9.857499171145305,1.95243332341042,2.8125,454.9428927454039,2021
4777,Player D,Team A,38,343.8280009028882,110.0332249837795,Goalkeeper,6.0,13.0,5,2,80.49483443732491,8.22993951518106,46,6,0,9,0.12291118254224498,56,5,19.656527942618297,6.87422290560772,1.5714285714285714,129.67134780575856,2019
1794,Player D,Team A,37,164.55049849922608,,Defender,15.0,,1,3,84.29686476112764,12.064840359093534,16,7,21,1,0.20307059292006213,18,8,6.182208102686786,2.563722925491886,3.5,150.3693831305207,2020
4475,Player C,Team C,27,397.05621127771326,68.1297251309743,Defender,0.0,3.0,0,1,54.35690599309836,9.81033658517071,46,4,27,9,0.40195192461521956,25,3,15.87244288269897,4.036767912671598,69.0,57.076858990775264,2019
3597,Player C,Team B,33,192.67873801899503,92.52348761521829,Midfielder,25.0,,0,1,90.35598870929064,7.401602339462348,65,4,2,5,0.8457448783257632,48,2,14.908494301404415,0.5160334227251058,0.8461538461538461,347.4276565535426,2020
2917,Player C,Team C,39,184.00495759757985,76.57155506757078,Defender,,,7,2,76.87839208746901,11.116363573041587,48,14,26,8,0.3462660507879305,84,4,7.875072587762254,0.6422513717728767,0.7586206896551724,511.09551588572765,2020
1786,Player D,Team C,33,391.5928514051733,,Goalkeeper,23.0,2.0,4,1,72.51707929309258,8.883967050038217,55,4,13,8,0.6546211935154629,31,2,10.83265998269804,2.4828841688364287,0.16666666666666666,490.6564910959755,2019
2986,Player B,Team A,21,169.79235845648537,,Goalkeeper,,10.0,1,1,52.59340447675869,7.14151842603126,44,11,12,2,0.7093142948034834,30,1,9.692436751655096,5.402544381333386,,,2019
2040,Player A,Team C,37,194.1826067576496,57.808493514280016,Goalkeeper,,12.0,2,4,68.81505796955281,9.060803082459396,33,6,6,5,0.5861823540883414,80,1,6.4173930249874305,7.835688508365559,,,2019
3660,Player D,Team B,24,,112.71363971120437,Goalkeeper,16.0,15.0,6,4,82.44903635990929,11.43931260597742,3,0,22,5,0.3572419681701362,66,3,13.771820344262618,0.0,3.8823529411764706,459.5470236908054,2021
2847,Player D,Team C,34,191.348119550439,,Defender,,8.0,2,2,,12.322453114372593,57,14,21,5,0.5770533417135443,81,2,19.905047683477484,0.5911650798283324,,,2019
788,Player D,Team C,37,175.91812224805335,,Midfielder,5.0,12.0,5,1,56.91433968432017,8.048103196942016,61,13,28,7,0.3422655927897462,10,8,13.39382211580084,0.0,9.333333333333334,121.46960354937193,2019
784,Player B,Team C,35,,82.6202460047109,Defender,2.0,,4,3,74.88473447959136,12.653637390668337,82,9,21,7,0.08387373855201208,71,6,13.17889860319043,0.7310968901247854,18.333333333333332,,2021
327,Player C,Team C,18,189.55220200314744,,Midfielder,19.0,,4,1,77.44173601384388,14.643121444887669,86,9,8,3,0.9928039781860144,59,5,5.6047056103182245,0.7458486282229304,0.85,584.3200917645576,2022
3322,Player C,Team B,27,162.32185348074017,116.03991563751984,Defender,21.0,,3,1,57.14832859342808,13.852897403508766,17,13,24,0,0.1271824536325109,51,9,7.088303350455357,5.127633415856885,2.8636363636363638,511.84611184771325,2020
1560,Player C,Team A,18,191.01263015521505,77.33934716989222,Defender,,12.0,8,4,,10.690525422217906,31,1,17,1,0.07234838383605735,9,7,12.698286336533915,4.78699603958815,2.2,409.735284816553,2021
2004,Player D,Team B,30,183.07043389743697,80.22372767389905,Midfielder,25.0,,0,0,85.78510271212156,12.436830406979402,74,3,11,1,0.8785307492071559,54,8,19.77767846276107,3.503973293919201,2.9615384615384617,163.1502355912228,2020
3173,Player B,Team A,27,171.40397997531977,,Midfielder,,7.0,7,3,53.91206252406342,14.082181721708778,98,1,0,7,0.3018346608928951,62,2,18.149116031927882,7.687425229137764,3.4375,361.5231393578879,2022
2939,Player A,Team C,19,191.2389760287221,87.45204489381487,Midfielder,210.0,,7,3,,5.208255230393574,29,5,28,4,0.6502969740735076,81,9,10.103136820597513,1.7323559045505794,0.03317535545023697,3033.569913576795,2020
2314,Player C,Team B,18,,99.41034426273794,Goalkeeper,23.0,10.0,1,1,,9.313028272517418,1,12,11,8,0.32900572966223285,9,6,13.145063813421912,5.794741603215901,3.75,242.011483754913,2019
1047,Player A,Team B,20,183.30215348167977,,Defender,6.0,0.0,2,3,89.11955306899335,5.512388511184941,85,7,24,6,0.39145427079447115,9,8,13.29053333381205,4.7226452246696295,9.428571428571429,54.38257457996903,2022
2083,Player B,Team A,33,,,Goalkeeper,,3.0,8,0,86.31354977476138,13.568325218693683,10,11,20,2,0.2621129720167965,24,0,15.280409191432748,3.1475628832683604,2.380952380952381,386.500852835663,2019
2306,Player B,Team C,37,194.83241699102476,91.19106793483662,Defender,,8.0,1,0,111.9724433533104,11.76282301446438,88,7,12,3,0.3430440057930102,39,9,15.316730618587078,6.84435201956417,2.625,170.0084812454157,2021
1916,Player D,Team C,24,170.15536043844273,83.77328110924827,Goalkeeper,11.0,16.0,2,0,75.68375312930924,10.644934072437223,43,8,12,4,0.4107004005865431,75,8,16.846887325789606,0.7814098248090486,6.583333333333333,210.70280912910889,2022
2910,Player D,Team C,36,170.43233708771106,66.4608899005892,Midfielder,,2.0,0,3,83.28086928978519,5.769022516348397,27,8,25,6,0.7204160690923429,8,6,5.374565372595236,7.131707602602137,6.666666666666667,125.71117610047212,2019
4256,Player B,Team B,29,167.43852896232528,112.2325230893241,Midfielder,,,2,1,68.44364883511489,12.457308512135404,99,11,5,9,0.5115361942347918,25,9,19.155202859561687,1.2445578336800467,7.1,79.88294201594653,2020
381,Player B,Team B,31,193.96138053133893,139.83851756662438,Midfielder,24.0,,2,3,70.84634408713393,14.69240387773468,42,1,2,6,0.9435652171569769,66,3,6.050930689838699,5.521554079133781,3.08,355.80622541470825,2021
2081,Player D,Team A,37,176.5627447776177,50.017671814339344,Defender,3.0,5.0,3,0,93.37708646337012,13.955104002489051,23,1,10,0,0.04188039383877551,10,5,12.142401672154099,4.298677197737433,1.0,64.68570368178109,2019
453,Player B,Team A,27,,178.5785720798697,Forward,,,6,1,62.249635224453975,9.164978118324392,44,0,22,1,0.5030683226320282,24,5,18.793689145385642,8.800549997363438,,,2022
2850,Player D,Team A,37,167.78518588812898,68.88019028577772,Goalkeeper,100.0,19.0,6,2,56.10602396830438,14.978785389353249,40,2,13,8,0.5842247888317181,80,5,12.315032438466197,0.01827444744696749,0.5445544554455446,1127.511637474933,2020
2099,Player C,Team B,22,187.1934703903088,53.37055524212406,Goalkeeper,19.0,10.0,2,1,93.60878194031318,9.2713002509558,93,7,25,6,0.9201969860742739,83,1,5.954552513496752,3.2968028489131784,0.2,259.99808201026383,2021
1928,Player D,Team A,37,183.24424978791583,127.89386300184654,Defender,19.0,19.0,6,0,83.92969435421293,5.425959412561952,53,6,20,6,0.049158523621427586,59,4,8.438600297179088,0.33510138366824505,4.05,299.894710474284,2020
1597,Player A,Team B,32,,68.54350354484741,Forward,,12.0,8,3,72.20278796464562,13.865056363932664,96,13,12,7,0.573499584935216,31,6,13.680001330526341,2.497363341554254,,,2019
4054,Player B,Team B,20,172.11021482471813,73.1703035188227,Defender,50.0,8.0,3,2,87.85966115088675,6.929661750680552,11,6,26,1,0.853629928527957,11,5,6.317924268484536,1.4962772935578406,6.0,103.48762748176875,2020
938,Player B,Team B,24,,78.04125501238678,Defender,,9.0,4,0,85.90533843777084,5.396376672442552,47,1,19,2,0.24192772811923657,6,2,11.355168965259447,1.9828643622689492,,,2022
968,Player B,Team C,30,187.08327887804435,71.7991027716811,Midfielder,,11.0,4,3,83.99851815396664,6.074286636819726,47,0,13,5,0.8762923485239374,70,4,9.936398992871073,0.8433435311657972,,,2022
1517,Player C,Team C,37,197.0683001735636,90.08694082337848,Goalkeeper,27.0,13.0,5,4,80.32192628996575,12.425833008237554,55,1,10,4,0.019043409274291823,32,7,17.228114417363592,0.8841084295637869,2.0357142857142856,744.7165909991622,2021
4092,Player A,Team B,31,161.19123149283683,73.07864206935362,Goalkeeper,4.0,14.0,9,0,88.4130446062702,11.020661771356384,74,7,3,5,0.7324546291337297,39,4,6.651979075031738,6.90118500904116,13.4,250.4524763385552,2022
1676,Player C,Team B,28,,,Defender,10.0,,1,4,78.5033037418554,8.301564547711257,13,14,6,6,0.933113221168653,48,9,15.241976752381794,3.8657380833526402,3.090909090909091,209.64999489391022,2020
4683,Player D,Team B,38,,88.76290854365291,Midfielder,24.0,15.0,8,1,84.6886656637056,11.1443016307243,89,1,27,8,0.6571976616400622,13,2,11.098836063138638,3.940944750356466,0.2,681.4225301725976,2020
898,Player C,Team C,25,180.52277691453756,100.4226994128481,Defender,22.0,19.0,4,4,99.30890562101234,6.0252430729720485,20,11,7,0,0.43902924398044796,59,8,13.816260207084929,0.43438598391736294,2.0434782608695654,507.5597801198548,2019
4961,Player A,Team A,25,172.90236946533074,85.9733298784771,Midfielder,18.0,,9,4,61.69282539356371,14.066545820311765,63,4,10,2,0.04488101647271803,67,2,8.082976578808172,0.9236320637007367,1.9473684210526316,,2019
2242,Player A,Team B,20,,,Goalkeeper,17.0,7.0,0,3,66.88419090534369,14.399241953614144,49,2,26,0,0.9201138133226288,56,1,14.145555271424383,1.9816332652428479,4.166666666666667,317.366829116444,2020
2457,Player C,Team C,33,191.68889388975717,67.30238783074243,Defender,11.0,3.0,9,3,55.48687483555108,6.107542853560429,56,0,16,7,0.4702962226915748,41,5,15.109665911241692,1.617213067296811,5.083333333333333,81.18958328310563,2020
822,Player B,Team C,35,192.82509573676143,83.51829710821771,Forward,12.0,3.0,5,4,95.1571969698422,7.762698165509963,97,8,1,2,0.02899674433594801,56,7,6.053473469916168,5.367910719237816,3.6153846153846154,139.9737254841112,2022
2812,Player A,Team A,26,176.41350377343085,106.68488187168197,Midfielder,22.0,15.0,6,2,62.24248864312145,10.39504398914232,73,2,18,3,0.6898210713287619,35,5,17.365164013744057,2.432796062816813,2.782608695652174,701.7086738203823,2021
1497,Player D,Team B,25,,82.6972584619989,Midfielder,15.0,14.0,5,0,80.22036416976978,6.54532867495906,15,12,26,4,0.4818372535762582,38,0,17.91881169332362,2.460503584689963,4.6875,487.99350731096445,2021
1559,Player C,Team A,26,,90.91289521512292,Forward,27.0,,8,4,,13.704735214963865,73,14,3,0,0.12434531744241073,81,7,5.95331083524192,1.3458444349041159,0.7142857142857143,643.5197851977067,2021
2969,Player A,Team C,30,187.7986107527456,72.48254812772248,Forward,9.0,19.0,9,2,83.45367657752385,14.65069891110483,66,14,29,1,0.21427180931025958,67,0,14.047812321459286,0.0,0.5,394.1082653729096,2021
2584,Player C,Team A,22,185.8722264139639,52.304301073476765,Goalkeeper,12.0,1.0,6,0,61.34287695229069,5.040239474901532,59,10,7,9,0.06449068045584627,34,8,13.910172454583405,1.1480127241220242,3.230769230769231,207.68206039230338,2020
730,Player C,Team A,24,185.17419770515755,56.19633367941473,Goalkeeper,21.0,,1,2,55.9662294856439,6.357126952649455,7,4,15,1,0.5742935397085736,76,7,5.18687617802665,0.27969151883988796,0.45454545454545453,750.0387717008805,2022
4847,Player A,Team B,33,176.4337270992364,,Defender,21.0,8.0,6,4,95.14153075071113,11.727089801005691,42,2,5,0,0.6220294792520092,88,5,10.13519620933927,3.1013585096204794,3.1818181818181817,166.39323468547053,2020
3729,Player A,Team A,32,165.93206939230987,88.5235548433359,Goalkeeper,,,7,2,75.99539817797209,6.125480167811784,21,3,13,4,0.5057422983554444,70,1,19.533886740706215,4.731737940660379,1.1785714285714286,,2021
4044,Player C,Team A,27,,116.8836626346581,Goalkeeper,14.0,16.0,0,0,53.88001534949735,13.231147217565338,21,12,16,6,0.8171021330026149,11,8,13.331761284031144,2.922035011668726,5.466666666666667,464.8842391520286,2021
2695,Player B,Team B,25,186.5750164340625,,Goalkeeper,17.0,,2,3,60.28987825300884,7.490129466439487,30,11,12,0,0.8610088213080136,27,7,18.998177041122574,4.163960492769691,1.9444444444444444,142.21466236098584,2021
3786,Player C,Team B,22,198.34790965461596,105.14832317298476,Defender,,2.0,3,2,99.53780749745512,11.117650099474096,75,0,22,3,0.6156243966831266,48,3,15.13466953816076,4.519292693085183,5.111111111111111,247.49764101734678,2019
4278,Player A,Team B,39,192.8138006019012,69.2553749596546,Goalkeeper,12.0,15.0,0,3,58.34877352973659,6.022138574593187,23,11,8,7,0.012756479707430546,24,1,5.425857773349146,5.389037118802601,5.846153846153846,466.0765075359628,2019
1459,Player C,Team C,38,,,Defender,21.0,11.0,3,0,75.53960416611153,9.877883076603442,0,9,22,6,0.6952296557477357,18,5,6.165697970725881,0.8729689903079872,4.318181818181818,600.7577498181204,2019
2358,Player B,Team B,25,191.1358245741285,,Forward,11.0,2.0,3,1,77.30687523012142,14.00232872588706,19,2,11,5,0.4179992169203516,27,0,15.832684330511345,0.4187084242619572,1.5833333333333333,65.5943985815723,2020
2143,Player A,Team A,30,162.60771208738765,79.61827382834113,Forward,19.0,7.0,0,2,96.8676720180352,8.24874135800422,82,0,0,8,0.565557483226387,54,6,13.318516855535291,0.8606139012543609,0.85,236.78614029579057,2022
2618,Player C,Team C,25,194.92142406104543,66.19298186148708,Midfielder,0.0,,0,3,84.44871480211154,10.566444773987268,37,2,9,7,0.6490806020188844,55,0,6.907274968998136,0.31420951922412566,68.0,,2019
1863,Player B,Team C,30,175.32262704343114,102.62019290349384,Forward,14.0,2.0,1,2,73.10742193309521,14.017018747161655,97,3,5,2,0.35023661432707676,21,5,14.210940175304245,1.374436450656631,4.066666666666666,134.0667693063036,2019
1883,Player A,Team B,32,190.33822989236504,110.02871889699392,Midfielder,,16.0,4,2,107.840444896429,6.034311041457452,80,2,20,6,0.9170985051717943,59,4,17.154310408522942,6.0123089215371595,1.4615384615384615,321.97583067471857,2021
3238,Player B,Team A,25,189.75069389494175,72.86746726666586,Goalkeeper,12.0,18.0,7,4,59.50733333624464,14.687324315448356,98,3,1,5,0.1339748667497812,34,9,16.29473645198918,1.348439669984165,1.2307692307692308,178.88903494880617,2019
1868,Player A,Team C,38,165.79594637229383,51.1225480021452,Goalkeeper,4.0,6.0,8,0,55.57161083736471,14.012799886683478,17,1,24,9,0.6715118072810374,97,2,8.692436900481004,3.0365291181016607,18.8,159.08600570758784,2020
1957,Player C,Team C,21,179.83360124416097,98.69096220124808,Forward,,7.0,6,2,98.98674720073606,10.293471476424594,59,8,23,9,0.004359579956580428,58,5,8.872924499840659,0.9314209979010103,11.6,89.72210779420595,2019
2117,Player D,Team C,19,180.59919242593375,62.61900752128633,Goalkeeper,12.0,18.0,4,2,72.53232956736133,14.333278727113756,3,4,26,9,0.9246511054051808,48,3,19.517567076531705,0.0,3.5384615384615383,202.4639291875096,2021
2779,Player C,Team B,36,,,Forward,29.0,6.0,0,3,85.86296968494221,12.015823433276676,49,11,9,2,0.1125041332380915,54,5,18.311072032290745,6.2973436368070805,3.1,387.0348615934921,2022
4300,Player D,Team B,18,187.88559255783133,107.55014156992613,Midfielder,10.0,1.0,5,1,63.94012094059005,9.062475666735624,4,10,22,0,0.09488423014757463,18,3,9.77505971646308,0.39614772632404616,1.9090909090909092,61.247611501522705,2019
2257,Player B,Team A,31,184.93727173773445,85.02936470845572,Midfielder,,3.0,9,0,67.80750928373824,12.990937212127305,29,9,26,2,0.33300763305224423,3,0,17.360817345035127,0.9647937279461264,28.666666666666668,44.69357979449006,2021
1525,Player C,Team B,21,162.0939506723841,118.21727875636624,Midfielder,,4.0,2,0,56.97787561779361,10.05139707993197,6,6,24,0,0.3735662860390806,24,4,7.426077945988181,0.7143265338744536,,,2021
3797,Player D,Team B,29,181.58026295937185,60.43295464226453,Goalkeeper,22.0,1.0,4,2,,6.997177917690159,69,4,8,9,0.21430007232287862,1,7,7.952616519898466,0.35356306963844697,4.130434782608695,190.78887854510992,2022
3288,Player B,Team B,21,197.4100125757733,103.77931634596658,Defender,2.0,3.0,6,3,91.904384733089,6.4928185724655085,24,11,28,5,0.5851216609271247,6,5,7.717940807680179,1.9398882047449968,32.0,60.48930394782903,2021
4304,Player A,Team A,39,171.2411170508081,102.03528753415468,Defender,,0.0,0,3,89.294893646243,5.465687612481547,47,8,3,2,0.4429140980419636,19,9,6.315811625202727,0.5883464585002379,2.310344827586207,264.99792352329695,2021
4694,Player B,Team B,37,,81.94071181894591,Defender,14.0,3.0,5,4,102.74992725044957,14.370550941381522,33,1,20,8,0.03417558904108742,86,8,17.820171742420328,2.841919191778036,0.6,203.4938057509287,2019
1091,Player C,Team B,23,,111.17350671496168,Goalkeeper,20.0,,8,0,,11.538748730844476,13,8,25,1,0.31965206225530063,43,3,13.68210347306863,1.5410108495472314,3.4761904761904763,,2020
3797,Player D,Team B,29,,120.86590928452905,Goalkeeper,22.0,1.0,4,2,69.2582742939482,6.997177917690159,69,4,8,9,0.8104329135731705,8,9,8.884341387409078,0.35356306963844697,4.130434782608695,190.78887854510992,2021
1465,Player B,Team C,19,,,Midfielder,19.0,0.0,9,2,95.67710747174084,13.725417820294018,68,3,13,0,0.6897015348618686,69,8,17.72982549091391,6.560777739680516,0.75,220.4476208553252,2021
3084,Player B,Team B,19,196.08776473530705,56.19190184798756,Goalkeeper,6.0,5.0,3,3,62.39351354853878,9.638259331926593,56,5,24,7,0.7248708535798805,52,7,17.039701390892304,0.8325543713883488,9.714285714285714,100.5419528673722,2022
4723,Player D,Team C,34,190.6679129533393,,Forward,13.0,9.0,5,1,74.58845555939497,6.277464201535957,51,5,19,1,0.6981169240835235,73,2,6.514272771916334,0.34966965273721784,1.7142857142857142,155.82217396685235,2019
4673,Player D,Team C,28,,,Goalkeeper,,9.0,3,1,91.1649953862872,13.071234173690543,27,8,10,6,0.3109730213830333,47,5,14.662090606024577,5.301650612342524,0.041666666666666664,565.3062256191599,2019
2990,Player B,Team B,27,184.21601487813376,75.69810371383747,Midfielder,26.0,,9,1,71.03914070381558,7.968074467857727,59,10,9,8,0.09966392207677588,85,3,15.82750402288656,1.3611526173973743,2.7037037037037037,564.2122829117473,2022
