PU_ID,Season,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining
2665,2020,10.31,7.69,0.8,572.47
4836,2020,12.27,0.64,1.1,257.42
1535,2021,13.75,1.55,19.0,301.66
4253,2022,8.98,1.47,20.33,128.09
239,2019,6.03,1.71,16.67,160.47
2472,2021,16.33,2.51,2.92,518.07
405,2019,14.79,1.3,3.6,436.02
934,2022,6.78,7.0,3.86,373.77
3979,2020,14.85,0.91,29.67,203.4
2126,2020,17.38,7.1,11.5,323.16
4985,2022,16.98,1.71,4.67,180.52
2586,2021,18.15,0.75,2.47,238.05
1298,2022,12.64,0.54,7.08,361.99
1503,2021,12.43,0.0,1.16,256.42
3391,2022,9.42,2.63,0.03,159.87
63,2022,5.55,8.19,2.33,400.9
4215,2021,17.38,5.47,3.0,71.72
2311,2020,15.13,0.75,0.12,921.31
3068,2020,11.36,2.49,1.12,533.0
457,2022,13.97,1.98,1.0,421.42
3127,2021,9.7,0.0,6.82,134.14
4189,2022,14.63,7.13,4.86,117.39
4199,2021,15.69,2.75,6.8,429.72
1606,2020,11.67,0.52,3.27,623.89
1787,2020,16.77,3.75,4.55,281.38
745,2021,19.75,1.79,4.79,207.25
2740,2021,6.31,2.52,12.25,189.43
2118,2021,11.98,0.22,1.38,401.46
3408,2021,5.04,4.85,0.07,599.49
1559,2020,14.45,1.35,0.71,643.52
3121,2019,12.58,1.72,2.54,228.23
1919,2021,16.16,1.16,29.0,10.16
3401,2019,8.07,0.78,9.67,117.87
4164,2022,15.55,4.09,0.45,326.56
3035,2022,8.5,2.88,20.67,269.73
1025,2019,15.37,2.29,3.43,329.79
4357,2021,13.8,4.73,0.27,3632.4
3532,2021,14.09,5.26,0.71,138.24
1393,2020,16.18,1.11,0.88,217.78
1021,2021,10.14,0.0,65.0,137.42
4753,2019,6.53,2.78,2.48,563.57
3545,2020,17.11,1.67,5.47,177.66
4620,2021,11.26,3.0,2.22,200.57
4042,2021,8.89,0.15,1.75,536.8
2131,2021,6.77,3.95,0.65,326.52
3582,2022,18.16,0.65,4.75,200.07
613,2021,14.33,1.02,1.62,193.72
3787,2019,8.38,0.45,25.0,57.74
3822,2022,13.66,3.86,10.67,103.76
3453,2021,7.25,0.0,41.0,297.48
3674,2019,5.19,2.68,3.68,324.88
3845,2021,15.04,1.43,0.05,435.06
3169,2021,8.04,2.04,7.54,160.37
287,2020,18.31,3.02,10.0,152.7
975,2019,8.81,2.95,0.73,566.11
3763,2021,9.42,5.51,3.7,238.97
1165,2019,17.89,0.06,2.71,246.84
838,2021,15.33,0.33,2.23,515.33
370,2019,18.13,1.43,28.0,80.26
1804,2020,11.83,0.66,1.6,523.4
60,2021,8.44,0.26,0.2,294.01
4483,2021,15.82,5.19,0.3,514.9
412,2020,17.23,1.36,0.37,508.86
1166,2021,9.75,0.0,6.33,409.85
1110,2019,5.43,1.86,13.33,24.16
2606,2019,6.19,2.77,7.33,28.28
3020,2021,7.12,0.6,2.89,370.73
2729,2020,7.37,0.22,3.17,485.56
1928,2021,9.94,0.34,4.05,299.89
2858,2020,10.5,2.54,5.05,562.95
287,2019,11.31,3.02,10.0,152.7
2312,2021,13.36,4.18,2.39,369.4
4439,2020,8.89,2.91,3.3,593.47
1007,2022,18.57,3.57,3.71,198.0
3548,2020,15.48,3.67,2.66,736.96
3633,2021,10.21,0.0,3.67,152.65
3262,2022,16.28,2.78,12.43,330.91
3167,2021,5.33,2.43,3.38,555.72
2941,2020,18.84,0.39,3.67,249.8
2235,2021,18.33,0.8,12.8,79.79
870,2022,12.59,8.15,0.14,893.0
1038,2019,17.19,2.71,0.56,382.84
4325,2020,14.81,0.06,3.6,393.23
592,2022,12.14,2.34,3.0,314.66
934,2022,13.89,7.0,3.86,373.77
3543,2020,18.31,0.66,1.56,304.87
1453,2020,6.72,4.56,0.32,4013.15
2927,2021,5.4,5.22,3.95,225.8
3820,2021,17.97,0.22,3.21,278.49
2177,2020,12.55,0.88,8.27,209.5
796,2022,16.07,1.65,1.52,139.18
4606,2022,16.88,1.32,0.03,2151.15
4123,2019,15.29,5.43,9.71,60.82
3305,2019,8.28,0.74,5.76,163.59
4879,2019,9.56,2.33,3.21,624.72
3667,2019,7.24,0.9,0.71,463.25
3291,2019,8.33,3.37,2.0,158.81
1073,2020,18.19,0.97,12.0,79.99
3594,2020,12.48,0.47,3.35,186.95
387,2020,8.16,0.45,2.5,278.61
1494,2020,13.61,1.69,2.75,165.25
727,2019,12.23,1.49,2.11,172.37
1267,2020,19.46,0.0,4.8,158.2
2903,2021,19.69,4.4,16.75,78.24
880,2022,11.39,0.09,3.18,276.42
2070,2020,16.83,4.59,19.0,55.18
3971,2021,14.84,2.89,8.0,71.37
2166,2019,6.75,1.8,3.1,510.42
3159,2022,9.45,5.55,4.5,119.78
4803,2020,10.39,6.79,88.0,50.95
2545,2022,16.18,4.73,3.79,442.87
486,2019,14.07,0.51,2.05,262.27
4813,2022,14.66,2.49,1.36,187.7
3067,2019,11.3,4.63,0.74,710.69
4296,2019,13.42,0.0,3.91,240.98
486,2021,14.07,0.51,2.05,262.27
4933,2022,14.48,0.26,1.15,397.68
4005,2022,8.04,3.51,7.11,164.78
4243,2019,10.86,3.31,3.33,366.94
1098,2019,9.94,2.3,3.52,270.59
3549,2022,8.59,1.77,11.75,441.44
4062,2020,7.06,0.25,1.24,597.47
561,2020,16.13,0.29,0.58,674.53
1493,2020,7.63,2.08,0.75,76.29
4419,2019,11.72,0.0,1.44,374.44
263,2019,15.71,4.55,40.0,26.78
4528,2019,14.79,0.0,6.53,400.81
4412,2022,17.73,0.53,0.81,522.25
1967,2021,19.57,0.75,5.89,413.6
2275,2020,13.13,7.08,3.72,806.57
2715,2022,12.16,5.03,13.0,118.1
238,2021,14.82,4.68,1.82,395.93
2164,2021,12.13,2.21,1.2,165.51
4232,2022,8.06,1.07,5.53,275.48
3075,2022,19.64,5.49,2.88,274.32
95,2019,5.18,3.46,1.46,497.74
1638,2019,5.85,0.16,3.29,212.07
2196,2021,5.39,2.92,0.3,285.38
4154,2020,19.12,1.78,2.0,82.58
1199,2022,15.89,1.22,2.14,278.86
499,2021,18.86,1.88,3.43,501.48
4377,2020,11.66,1.2,4.56,126.17
1863,2020,16.76,1.37,4.07,134.07
3710,2021,14.58,0.03,45.0,143.25
2318,2019,15.83,6.88,4.18,113.87
3472,2020,18.83,1.54,3.08,94.9
901,2021,5.87,6.47,1.14,794.85
66,2022,19.7,2.09,0.06,553.63
3287,2020,16.33,2.85,6.13,229.37
4926,2019,10.9,0.73,2.75,56.15
1106,2020,5.89,4.11,6.6,123.63
3410,2019,10.71,1.11,3.81,523.13
3357,2019,13.61,0.22,3.62,503.75
3074,2022,8.3,1.76,3.43,202.86
1259,2019,17.25,0.0,3.8,238.93
4497,2021,6.93,1.24,0.13,261.28
2982,2021,14.39,1.39,0.64,483.06
3640,2020,11.47,1.79,0.92,333.24
1349,2019,8.74,3.3,1.0,300.46
2487,2022,17.18,0.0,3.37,502.73
783,2022,9.8,1.28,2.7,410.27
23,2021,13.2,2.32,10.71,228.08
4687,2022,14.62,2.24,2.22,558.7
2624,2021,12.17,1.33,1.41,275.43
925,2021,5.6,4.43,21.5,156.15
4524,2021,9.15,4.87,9.83,123.04
3727,2022,14.03,8.16,4.5,167.72
3705,2021,8.98,2.49,5.53,152.34
2848,2021,13.23,1.41,17.0,36.02
1768,2020,19.94,6.33,2.62,262.96
914,2020,8.15,1.83,3.62,152.28
3289,2021,13.9,0.38,0.22,2887.68
1598,2022,13.85,0.0,4.88,453.86
2374,2019,9.25,0.56,3.75,343.18
2560,2022,15.7,0.04,8.0,543.91
565,2019,10.17,0.77,19.67,269.32
1169,2022,13.04,2.15,1.47,390.67
72,2022,11.62,5.98,5.29,552.78
610,2019,12.12,2.23,8.91,412.83
3289,2022,16.94,0.38,0.22,2887.68
4610,2022,15.24,3.63,0.7,645.77
3145,2021,5.1,4.28,1.48,293.04
2325,2021,14.97,1.12,2.39,117.58
498,2022,19.28,0.25,6.14,314.95
169,2020,5.44,0.51,10.11,125.41
796,2021,16.07,1.65,1.52,139.18
1915,2022,6.77,0.28,3.62,231.81
3391,2021,9.42,2.63,0.03,159.87
2416,2019,6.67,3.27,7.0,261.82
4162,2022,15.88,5.52,0.21,326.22
1887,2022,19.46,0.08,2.62,412.67
4959,2021,15.25,0.0,8.64,112.92
4562,2021,14.19,1.49,17.33,109.02
330,2019,8.03,4.51,19.67,176.89
1648,2021,6.14,0.55,3.11,813.17
3693,2021,12.79,2.06,4.6,153.22
4512,2019,13.23,2.53,9.8,367.96
460,2021,14.42,0.78,1.33,363.9
109,2022,14.74,1.03,5.25,164.67
4960,2020,6.69,3.65,1.17,209.55
3222,2019,18.7,6.58,7.75,54.66
2012,2020,16.93,1.7,4.06,119.93
1457,2022,17.82,0.77,0.73,336.18
2953,2022,7.53,0.52,18.33,25.37
113,2021,14.6,0.7,0.52,3118.89
2022,2021,16.64,5.16,0.83,500.37
3638,2019,17.83,0.92,3.73,155.26
889,2021,7.93,0.21,6.0,180.83
1273,2022,18.21,0.42,3.07,425.3
1032,2020,6.53,0.76,3.69,91.77
2537,2021,9.5,2.15,10.5,49.43
4725,2020,9.63,1.05,3.35,404.29
1986,2022,10.25,1.87,0.17,367.37
1430,2021,10.64,0.43,1.64,437.16
226,2020,6.49,0.15,16.5,45.17
3125,2020,11.27,1.43,7.15,264.38
814,2019,16.26,4.53,1.94,199.25
920,2022,15.12,4.51,9.33,97.68
3730,2020,5.6,1.02,2.96,492.78
3543,2022,18.31,0.66,1.56,304.87
3,2021,19.35,0.08,2.14,271.35
3928,2021,15.75,2.95,0.67,446.47
3992,2021,19.9,1.34,1.84,488.23
4857,2021,16.82,0.9,0.42,424.99
3347,2019,15.65,4.84,7.0,257.18
2700,2020,5.88,2.8,13.43,264.21
2797,2021,14.25,3.25,0.43,2693.2
2849,2020,9.2,0.74,0.47,598.54
4460,2021,6.12,3.98,0.46,2485.38
4777,2021,14.69,6.87,1.57,129.67
3862,2022,8.46,3.76,0.5,200.25
2695,2020,17.22,4.16,1.94,142.21
2358,2021,14.96,0.42,1.58,65.59
2935,2022,17.7,1.43,5.22,365.84
3734,2019,18.33,3.5,2.75,139.32
1333,2019,10.95,0.09,0.43,1289.58
4769,2022,12.42,1.47,1.22,264.18
4815,2021,9.44,0.57,8.62,49.37
2722,2022,7.07,0.27,1.5,595.66
1654,2021,7.89,2.31,2.57,645.28
4489,2022,13.82,0.0,1.48,813.28
4872,2021,5.64,1.12,1.04,613.09
1550,2020,10.2,0.51,2.75,477.11
4746,2020,9.74,3.42,0.54,275.78
4815,2021,10.55,0.57,8.62,49.37
3196,2019,5.4,0.0,2.58,484.13
3727,2021,14.03,8.16,4.5,167.72
2561,2022,10.54,0.42,0.3,396.51
606,2021,13.74,0.57,6.17,319.85
730,2019,14.31,0.28,0.45,750.04
4489,2019,13.82,0.0,1.48,813.28
4561,2020,11.58,0.0,4.53,353.53
4917,2022,5.05,1.0,3.38,777.29
4445,2020,13.39,1.16,2.92,696.02
2176,2022,5.66,1.74,0.8,339.46
2757,2021,13.81,0.4,2.5,312.05
121,2021,8.41,0.46,7.38,134.39
872,2022,13.86,0.32,1.41,800.0
385,2019,5.99,5.18,4.33,253.73
1227,2019,6.87,2.85,3.48,515.27
2808,2022,17.3,2.2,7.67,258.55
2422,2020,9.44,1.82,12.17,212.3
881,2022,10.94,4.89,3.0,202.03
2868,2021,13.46,0.0,1.36,315.33
4259,2020,16.94,0.64,15.5,113.91
3365,2022,7.13,0.0,3.46,746.08
4086,2020,11.99,0.54,5.5,238.41
4020,2021,17.82,1.02,3.0,359.4
2457,2022,13.67,1.62,5.08,81.19
1048,2019,13.29,0.88,4.43,342.94
961,2019,5.52,0.01,19.8,328.21
1079,2022,6.51,6.77,1.33,159.8
3787,2020,8.38,0.45,25.0,57.74
483,2020,12.99,0.0,89.0,62.41
1362,2019,6.87,0.76,4.91,429.8
3238,2022,16.29,1.35,1.23,178.89
2807,2019,17.33,6.91,2.89,222.6
3529,2022,19.98,2.65,21.67,350.98
4044,2021,17.51,2.92,5.47,464.88
286,2020,12.43,4.15,3.5,98.48
4014,2019,10.87,7.86,3.28,578.8
1683,2022,15.97,2.83,2.14,552.12
864,2020,16.02,1.38,9.67,108.37
2750,2022,15.35,3.25,3.03,667.45
3912,2019,14.56,0.85,9.7,372.92
4515,2021,13.67,1.92,11.17,247.99
1213,2022,8.09,0.75,2.43,164.89
1720,2019,10.89,0.53,0.75,185.54
809,2021,17.31,0.39,0.39,420.12
3733,2020,16.79,0.18,1.35,151.56
3443,2022,5.59,0.38,3.21,526.42
1209,2019,10.26,0.0,17.0,145.59
4959,2021,17.34,0.0,8.64,112.92
1985,2021,19.36,1.06,0.52,310.61
143,2022,12.82,3.0,2.9,230.77
3121,2020,12.58,1.72,2.54,228.23
4068,2019,12.85,0.85,0.01,4747.33
3642,2022,7.78,1.09,6.46,364.06
3038,2021,13.53,6.53,1.86,454.51
4939,2019,10.75,3.18,1.63,185.37
2855,2022,19.07,3.76,3.4,388.69
2315,2021,14.85,0.89,2.52,272.74
1772,2020,6.77,1.19,1.5,326.66
4926,2021,10.9,0.73,2.75,56.15
4135,2022,15.02,1.81,0.07,285.87
1691,2022,15.08,2.13,38.0,104.12
797,2019,10.01,0.87,3.21,161.28
700,2019,15.98,1.82,3.0,294.05
2639,2020,13.34,2.79,7.8,94.48
2554,2021,5.95,7.25,3.79,376.36
871,2022,11.22,4.6,15.0,370.39
4610,2019,15.24,3.63,0.7,645.77
1599,2021,13.54,1.54,5.53,254.48
2070,2022,5.3,4.59,19.0,55.18
530,2022,16.51,1.59,7.83,50.92
386,2022,5.13,3.61,4.33,380.2
820,2019,6.07,5.62,8.25,153.98
1210,2020,13.63,2.89,2.0,113.5
2835,2021,15.87,1.8,12.14,127.91
4246,2022,10.91,0.37,0.59,879.69
1722,2022,15.81,2.53,1.08,205.68
3858,2022,9.47,3.71,17.75,210.77
2781,2019,17.17,1.66,3.75,240.78
3558,2021,8.18,2.97,2.48,364.24
3084,2020,18.64,0.83,9.71,100.54
1266,2022,18.67,1.21,3.0,441.94
934,2021,9.19,7.0,3.86,373.77
538,2019,12.4,2.35,2.06,526.17
2588,2020,17.33,2.66,32.0,80.4
1700,2022,6.13,0.83,11.86,145.54
3699,2021,17.11,2.63,1.44,452.04
4,2020,6.88,1.03,9.86,112.19
4219,2020,19.27,4.16,7.11,137.14
2812,2020,17.22,2.43,2.78,701.71
1051,2021,18.48,5.14,0.76,346.8
2558,2019,16.31,0.17,1.58,322.07
535,2021,18.14,1.35,0.47,2351.37
1696,2021,14.14,1.37,41.5,64.31
4701,2021,7.76,1.21,6.33,404.35
333,2021,6.24,3.85,0.33,195.1
4606,2020,6.98,1.32,0.03,2151.15
4311,2020,5.35,3.91,5.7,250.55
106,2020,18.53,0.8,4.13,223.76
1192,2022,12.55,2.7,2.46,436.1
2190,2019,5.56,0.0,2.19,163.2
2098,2022,10.4,0.76,3.0,212.12
1518,2022,5.31,4.39,2.19,197.9
1139,2022,6.27,6.67,2.71,246.62
4286,2022,18.34,2.29,1.88,359.5
1922,2022,6.3,8.93,24.0,153.4
2468,2022,10.28,0.31,0.23,167.27
4249,2021,10.59,2.6,7.5,252.28
2038,2019,19.9,4.11,11.0,218.74
3980,2022,13.33,0.0,5.88,240.31
2004,2020,8.03,3.5,2.96,163.15
2566,2019,12.36,0.0,0.18,413.84
905,2021,8.3,1.95,2.88,116.18
4246,2020,10.91,0.37,0.59,879.69
2902,2021,18.36,2.25,0.78,339.36
3141,2020,16.47,2.26,27.0,48.34
4528,2020,14.79,0.0,6.53,400.81
385,2022,8.14,5.18,4.33,253.73
1878,2019,6.11,5.87,18.0,94.24
1789,2022,16.61,3.26,1.62,608.07
3187,2020,8.68,0.5,3.17,203.33
2012,2022,15.04,1.7,4.06,119.93
168,2022,17.96,1.42,1.11,346.55
2364,2020,17.34,0.0,8.0,102.33
3572,2020,12.49,7.58,3.75,318.81
3405,2021,6.6,2.32,7.0,63.66
1955,2019,6.32,1.8,3.2,170.32
4883,2021,11.46,0.09,0.04,265.78
251,2021,6.77,1.95,2.81,454.94
791,2021,15.01,6.66,3.22,290.57
1397,2020,19.76,1.42,21.67,58.71
1925,2022,10.69,2.5,21.0,23.79
4938,2020,10.66,0.11,3.77,257.16
11,2020,9.58,0.0,2.36,206.84
2116,2019,17.24,0.82,2.87,665.93
4189,2020,17.4,7.13,4.86,117.39
4517,2019,8.12,6.66,1.76,296.38
4368,2021,19.77,3.59,3.3,344.86
216,2020,17.13,6.11,17.0,70.11
1202,2022,12.47,0.52,7.0,93.03
1767,2019,7.31,1.5,1.45,587.88
1705,2021,13.33,4.27,0.33,481.17
4741,2022,16.16,0.6,0.68,437.6
3359,2021,7.48,4.0,2.61,172.27
4638,2022,14.61,3.01,19.0,97.38
868,2021,17.83,0.42,15.67,388.58
4842,2022,15.49,0.0,1.38,343.51
1186,2020,9.1,1.82,1.14,545.89
3926,2021,13.8,0.0,0.93,1781.55
1814,2019,5.93,7.72,2.33,302.01
3007,2019,19.61,0.55,4.88,216.41
1983,2020,13.93,4.82,0.59,239.74
3424,2020,8.24,5.06,2.0,210.97
1617,2021,8.17,0.61,0.2,355.48
3214,2020,7.08,0.45,1.4,146.74
2161,2020,14.01,1.09,0.22,707.97
4853,2021,18.66,0.6,6.91,241.62
4505,2022,12.36,0.0,5.5,254.3
1674,2021,16.73,0.0,1.2,495.63
2099,2020,17.17,3.3,0.2,260.0
3905,2020,7.84,2.12,1.14,132.77
2425,2019,10.78,4.07,0.35,628.8
210,2022,6.82,0.0,3.0,174.98
4620,2021,5.3,3.0,2.22,200.57
1384,2022,14.96,3.45,2.08,430.54
1494,2021,13.61,1.69,2.75,165.25
142,2019,13.92,0.0,7.6,395.76
1025,2021,15.37,2.29,3.43,329.79
765,2019,13.51,0.79,20.0,181.39
4740,2021,9.38,0.11,1.42,74.16
443,2019,10.36,0.0,89.0,100.33
4676,2022,14.71,0.04,0.1,220.25
1840,2022,18.98,0.23,7.67,148.69
1487,2021,14.87,1.62,15.5,148.13
4831,2022,15.11,0.0,1.38,174.46
3071,2019,12.66,0.0,2.68,315.47
1573,2020,19.66,2.72,2.14,225.97
777,2022,9.11,0.0,10.0,234.97
3772,2020,8.34,2.6,0.42,228.16
754,2020,14.36,0.16,5.18,479.8
568,2021,9.8,2.64,30.0,76.31
1934,2022,16.41,0.41,4.37,145.78
1633,2022,6.79,1.22,2.17,373.09
550,2020,13.94,0.02,0.25,335.74
4889,2021,8.58,3.13,6.71,199.16
2704,2019,14.19,6.95,4.82,155.22
915,2020,11.25,0.0,3.95,309.67
3976,2020,14.72,1.2,1.9,192.29
4973,2022,12.42,4.18,5.06,387.34
1046,2021,7.54,5.07,0.15,1695.25
2210,2020,10.32,0.73,9.5,82.34
836,2022,8.39,2.97,7.83,65.12
2466,2021,18.21,1.49,3.89,267.55
3770,2020,8.63,1.48,0.21,367.41
2714,2019,6.68,2.69,9.3,118.86
827,2022,5.91,0.48,3.44,104.65
926,2022,18.77,1.15,1.45,428.26
1616,2019,15.17,0.03,2.6,240.75
2085,2019,6.86,0.62,5.28,204.74
1919,2019,16.16,1.16,29.0,10.16
2468,2020,10.28,0.31,0.23,167.27
1384,2020,9.78,3.45,2.08,430.54
870,2022,16.84,8.15,0.14,893.0
3792,2019,10.26,2.6,0.86,291.01
1693,2020,7.23,3.39,3.38,462.86
217,2021,10.22,0.87,2.2,566.74
4023,2020,6.74,1.45,1.07,685.59
1485,2022,9.44,0.95,1.96,511.62
239,2021,6.03,1.71,16.67,160.47
1002,2021,15.84,0.0,0.46,243.51
4687,2021,14.62,2.24,2.22,558.7
3092,2021,14.54,0.81,0.08,368.41
1563,2022,17.86,0.0,0.08,527.32
1398,2022,13.86,0.88,2.17,382.46
4926,2020,8.18,0.73,2.75,56.15
2374,2019,17.63,0.56,3.75,343.18
2537,2020,9.5,2.15,10.5,49.43
931,2019,12.15,0.62,2.33,121.88
1237,2020,10.67,4.17,0.09,263.98
3567,2020,13.83,0.4,4.25,415.6
4267,2021,13.35,2.2,0.81,157.25
3232,2021,7.94,0.0,75.0,175.11
2134,2019,19.28,0.0,5.71,271.5
680,2019,11.98,0.0,7.5,196.57
4024,2019,5.33,5.85,3.12,333.59
554,2019,6.3,3.93,2.11,392.85
4883,2019,11.46,0.09,0.04,265.78
1780,2021,5.99,0.0,3.07,384.9
3532,2020,14.09,5.26,0.71,138.24
3329,2020,6.39,1.89,6.86,111.08
4793,2022,5.44,1.4,4.12,318.21
4239,2020,10.52,0.0,4.85,375.7
3650,2022,11.75,0.33,35.0,94.35
3934,2019,12.75,1.5,3.83,202.27
2358,2019,15.83,0.42,1.58,65.59
1672,2022,15.4,1.85,1.57,139.23
4613,2020,19.09,0.64,1.33,432.43
3288,2020,7.72,1.94,32.0,60.49
2652,2019,7.54,1.75,3.91,191.56
3614,2022,11.18,0.27,2.97,549.75
1489,2022,7.41,6.21,1.8,583.16
2117,2020,11.34,0.0,3.54,202.46
1808,2021,14.96,0.83,0.42,672.24
3403,2022,14.37,3.49,2.26,581.58
1218,2020,16.81,1.43,11.0,73.58
3071,2020,12.66,0.0,2.68,315.47
4509,2022,19.61,1.72,2.33,329.02
3545,2021,17.11,1.67,5.47,177.66
599,2021,15.65,0.31,2.4,253.2
130,2020,18.9,0.0,17.25,219.84
2766,2021,15.62,2.51,1.76,289.64
2994,2021,17.29,4.86,3.21,567.05
1789,2020,16.61,3.26,1.62,608.07
2471,2020,13.87,2.65,3.88,567.57
3665,2020,10.4,1.33,18.5,159.82
845,2022,14.97,4.39,0.37,575.31
1494,2021,17.68,1.69,2.75,165.25
3612,2019,19.21,3.84,2.96,459.46
1213,2021,10.6,0.75,2.43,164.89
562,2022,9.04,1.81,0.52,504.57
4347,2019,7.83,3.93,15.0,150.35
4681,2020,6.01,1.73,8.82,120.15
2778,2022,6.21,0.31,2.42,487.02
4897,2019,13.95,0.84,0.68,386.83
3923,2019,19.86,0.64,0.45,290.08
4253,2022,10.52,1.47,20.33,128.09
1205,2021,13.23,0.74,15.0,217.17
817,2022,16.75,0.0,2.86,377.85
4330,2021,10.53,3.48,1.17,457.7
3971,2021,16.51,2.89,8.0,71.37
393,2020,13.98,0.0,0.72,655.69
1192,2022,18.13,2.7,2.46,436.1
3378,2021,15.27,3.1,1.97,614.07
898,2020,13.82,0.43,2.04,507.56
667,2022,5.73,0.0,0.33,238.3
4711,2020,18.36,4.19,2.39,326.85
3581,2022,9.27,0.0,20.0,44.34
1076,2021,5.98,2.09,0.87,653.84
2599,2019,12.44,0.64,0.75,99.39
1818,2021,6.39,0.09,3.19,281.16
961,2019,11.33,0.01,19.8,328.21
4387,2021,9.77,3.2,6.0,132.68
2377,2020,14.75,1.39,5.89,504.52
2679,2020,17.31,1.67,11.25,131.25
1852,2022,14.48,3.4,11.5,369.66
4588,2022,15.25,2.44,13.5,163.8
1241,2022,6.19,1.61,2.0,586.13
228,2022,7.66,1.59,3.5,539.83
3004,2020,10.87,0.0,6.0,114.34
4310,2021,8.27,0.06,1.36,215.65
3334,2020,9.23,1.71,12.25,40.73
4590,2021,11.83,4.47,6.29,292.24
1442,2019,17.74,0.64,4.06,383.25
3340,2021,10.64,0.2,6.0,67.63
3287,2022,16.33,2.85,6.13,229.37
1517,2021,12.68,0.88,2.04,744.72
2802,2021,11.99,0.0,0.83,68.64
2048,2019,19.38,1.6,1.07,205.16
1301,2021,13.84,0.58,4.36,346.68
1861,2019,9.05,2.64,5.2,122.63
653,2021,17.62,1.86,2.09,268.05
1526,2022,11.81,1.52,0.69,2262.2
143,2022,16.49,3.0,2.9,230.77
3039,2019,7.79,0.36,1.32,494.75
486,2022,14.07,0.51,2.05,262.27
3075,2020,14.63,5.49,2.88,274.32
3975,2020,5.59,1.99,0.79,544.14
1405,2020,17.65,0.83,0.28,434.82
3376,2020,12.71,0.91,0.42,497.92
2133,2021,15.22,0.77,0.33,415.44
1915,2019,6.45,0.28,3.62,231.81
4536,2020,7.99,0.14,11.25,175.43
2593,2019,6.81,1.47,8.45,75.75
3214,2021,7.08,0.45,1.4,146.74
2559,2019,18.39,3.87,1.76,194.93
4099,2019,14.83,0.98,0.23,486.8
2584,2019,13.91,1.15,3.23,207.68
1277,2019,12.25,0.45,13.0,225.84
3955,2020,12.71,2.47,0.62,444.95
2415,2019,13.27,2.28,3.07,433.5
4296,2019,19.89,0.0,3.91,240.98
3594,2021,12.17,0.47,3.35,186.95
3401,2020,7.19,0.78,9.67,117.87
4081,2022,18.34,0.34,14.0,11.95
919,2020,18.53,1.29,1.23,577.04
3593,2021,15.16,3.94,3.04,546.78
4764,2019,5.44,0.07,5.33,266.95
2038,2021,9.8,4.11,11.0,218.74
2325,2019,14.97,1.12,2.39,117.58
2129,2020,15.12,1.81,0.09,1611.4
795,2021,5.68,0.74,13.4,207.28
2373,2022,5.73,0.91,12.6,370.29
1896,2021,12.7,0.43,0.31,164.4
4731,2019,13.81,2.07,8.12,275.8
3674,2022,5.19,2.68,3.68,324.88
1332,2019,15.58,5.89,1.56,707.48
887,2022,15.46,3.69,21.5,102.39
1340,2021,13.02,1.55,10.78,234.67
454,2021,14.22,0.94,0.82,214.88
2164,2019,12.13,2.21,1.2,165.51
2782,2019,12.7,7.74,2.33,313.64
1216,2020,17.35,0.38,1.9,177.91
4027,2022,12.91,0.0,0.02,1370.92
4310,2019,8.27,0.06,1.36,215.65
2230,2019,11.99,2.65,3.12,167.76
1456,2022,6.2,0.44,7.6,170.76
3928,2020,15.75,2.95,0.67,446.47
3601,2019,16.65,1.42,3.15,273.7
24,2021,15.25,0.59,0.5,219.67
4820,2021,16.39,0.63,2.12,281.84
4783,2022,7.72,4.01,3.8,78.03
2573,2022,8.32,7.76,3.0,110.23
2116,2020,17.24,0.82,2.87,665.93
2960,2021,6.41,0.0,2.46,317.77
845,2021,14.97,4.39,0.37,575.31
4217,2019,5.65,0.0,0.27,538.13
363,2022,8.52,1.8,4.88,122.56
3489,2021,17.37,1.73,1.62,308.44
71,2022,19.98,6.88,0.83,1782.87
3546,2021,6.42,3.56,5.36,188.64
2988,2020,14.17,2.03,0.05,536.87
2542,2020,15.06,0.13,0.72,308.89
1601,2019,19.19,0.12,8.9,112.0
251,2020,9.86,1.95,2.81,454.94
4358,2020,10.48,0.99,3.19,727.24
4924,2020,18.11,2.15,2.84,509.96
1136,2021,14.99,2.36,2.9,556.73
2635,2020,15.4,0.61,1.58,726.02
3153,2019,5.87,5.84,2.16,730.73
1085,2019,16.05,2.26,0.97,839.55
4947,2019,5.61,2.19,5.41,583.22
1915,2021,6.77,0.28,3.62,231.81
426,2022,18.2,0.91,1.26,570.27
529,2020,14.91,0.09,0.46,587.57
3023,2022,6.94,0.65,4.27,323.69
3816,2019,12.76,4.1,17.75,144.8
2991,2020,8.53,0.56,0.04,228.68
3471,2022,16.3,3.89,1.33,30.23
4968,2022,7.23,0.63,4.84,227.98
2700,2021,13.95,2.8,13.43,264.21
1053,2020,9.0,1.75,1.56,80.61
1615,2022,19.84,0.32,2.33,298.23
3322,2019,15.19,5.13,2.86,511.85
642,2022,17.9,0.54,2.92,232.16
1967,2020,13.35,0.75,5.89,413.6
1732,2022,19.62,4.93,16.0,172.12
3193,2021,9.66,1.49,5.5,175.03
484,2020,17.4,0.62,2.47,595.57
4656,2022,6.09,1.44,0.17,62.76
462,2019,8.69,6.38,2.37,446.02
1809,2022,6.77,2.66,2.71,345.79
3213,2020,9.14,0.78,1.54,168.05
4605,2019,11.18,0.57,1.31,261.82
2306,2021,9.15,6.84,2.62,170.01
