PU_ID,Season,PlayerFatigue,MatchPressure,InjuryHistory
815,2022,0.75,5,6
161,2022,0.63,23,9
1519,2019,0.13,63,4
1459,2021,0.7,18,5
2546,2020,0.08,70,3
1393,2022,0.84,89,2
2922,2019,0.02,84,5
3767,2021,0.43,36,9
2779,2020,0.21,57,9
2244,2022,0.86,64,5
2739,2021,0.12,90,9
3594,2019,0.81,58,4
2742,2022,0.84,48,7
183,2022,0.89,48,7
4651,2021,0.21,7,5
4549,2020,0.8,15,7
2029,2019,0.41,49,2
2041,2019,0.56,16,4
1892,2020,0.61,13,7
1647,2019,0.83,5,5
1944,2022,0.79,43,7
459,2019,0.49,44,7
829,2021,0.69,56,8
2201,2020,0.11,78,0
193,2021,0.63,80,5
3894,2021,0.73,56,2
3211,2021,0.02,53,8
2790,2022,0.71,19,6
4794,2021,0.96,85,6
497,2020,0.08,54,8
4842,2019,0.48,57,4
3560,2019,0.49,18,4
106,2022,0.41,99,1
2531,2022,0.74,92,2
3849,2022,0.46,43,7
527,2020,0.27,30,0
3736,2021,0.66,25,2
673,2020,0.14,48,2
1582,2022,0.83,36,7
3476,2019,0.96,17,9
412,2019,0.72,35,6
3895,2019,0.82,55,5
1043,2020,0.68,1,9
4239,2021,0.33,4,0
1638,2021,0.99,96,5
1659,2021,0.57,41,8
1595,2020,0.58,68,0
4693,2020,0.52,21,7
4206,2019,0.53,92,4
3099,2021,0.26,95,0
3908,2019,0.32,95,6
2982,2022,0.9,96,1
1700,2019,0.08,56,4
2738,2019,0.38,91,5
1854,2022,0.92,48,7
1149,2022,0.87,84,9
711,2021,0.6,9,0
3835,2022,0.01,97,4
3916,2021,0.73,38,4
3512,2022,0.98,39,7
1098,2020,0.78,99,6
4159,2020,0.57,84,0
2267,2020,0.28,46,6
4089,2019,0.88,78,9
2735,2022,0.22,17,7
4747,2021,0.29,19,9
1190,2021,0.07,59,3
2048,2022,0.61,11,3
4253,2020,0.62,73,3
934,2019,0.94,31,9
2354,2020,0.72,23,5
2287,2021,0.78,72,4
1503,2019,0.65,39,2
3045,2021,0.7,35,1
4682,2021,0.94,89,3
781,2019,0.87,4,9
91,2019,0.9,76,9
739,2022,0.38,28,6
2886,2019,0.51,13,1
4014,2020,0.87,47,5
1286,2022,0.51,29,9
2368,2020,0.34,16,4
974,2021,0.11,19,6
4858,2019,0.45,64,0
1582,2022,0.59,96,7
4287,2021,0.75,63,7
258,2021,0.91,33,5
987,2019,0.43,2,6
1395,2022,0.83,88,9
3519,2021,0.93,90,4
1308,2019,0.78,12,9
4646,2022,0.61,17,7
127,2019,0.92,24,2
313,2022,0.96,23,1
763,2020,0.08,94,8
3327,2019,0.52,62,5
2324,2022,0.16,61,4
3111,2022,0.65,91,3
4954,2019,0.37,99,9
1786,2021,0.64,96,3
1775,2022,0.32,56,7
1798,2022,0.97,93,9
2850,2022,0.66,18,8
956,2020,0.52,52,0
881,2019,0.67,16,2
1991,2021,0.16,62,8
625,2021,0.31,2,7
655,2019,0.13,53,6
2521,2021,0.66,83,5
1974,2021,0.68,83,8
2348,2021,0.19,95,2
2131,2020,0.43,2,7
752,2022,0.9,74,4
4177,2021,0.32,90,3
4473,2020,0.36,57,3
3222,2022,0.4,61,4
2538,2020,0.75,36,3
3047,2019,0.35,34,6
4334,2020,0.38,20,2
2909,2022,0.17,90,4
4701,2022,0.07,37,6
996,2020,0.92,65,6
2899,2021,0.04,32,0
2669,2020,0.32,57,3
4078,2020,0.77,3,6
2427,2020,0.96,19,0
98,2022,0.03,45,3
2890,2019,0.64,60,6
1060,2021,0.87,13,1
2310,2019,0.38,8,1
3866,2019,0.09,8,5
3047,2019,0.91,26,9
2297,2022,0.51,26,2
2133,2021,0.53,50,7
251,2022,0.95,29,9
4922,2022,0.6,31,3
3423,2019,0.04,57,3
1794,2022,0.04,16,1
169,2019,0.59,35,5
289,2019,0.91,39,0
1696,2020,0.03,7,5
2191,2019,0.91,5,5
2759,2019,0.15,26,3
1002,2019,0.74,64,4
4127,2019,0.4,84,4
3551,2019,0.14,90,1
1999,2022,0.67,7,0
3684,2021,0.83,89,1
4211,2022,0.59,18,1
2117,2019,0.92,48,3
1085,2020,0.45,49,4
4666,2019,0.72,74,2
1535,2020,0.4,75,9
2750,2019,0.39,51,9
852,2019,0.21,87,3
2884,2019,0.07,79,7
2134,2022,0.72,80,0
2325,2020,0.14,33,3
4427,2021,0.7,70,7
728,2022,0.57,4,0
33,2019,0.54,32,3
1075,2019,0.43,14,5
2312,2022,0.27,58,9
4613,2020,0.69,17,8
2440,2020,0.55,47,8
4753,2022,0.15,82,0
3976,2022,0.37,25,6
1561,2021,0.77,22,5
961,2021,0.39,67,9
3089,2019,0.42,66,3
2936,2022,0.78,7,4
604,2020,0.19,26,1
1072,2021,0.04,2,9
865,2022,0.01,65,0
2813,2022,0.16,29,6
4741,2021,0.11,89,9
3061,2020,0.09,27,9
1580,2019,0.23,21,0
1797,2020,0.07,44,5
2912,2019,0.73,30,6
687,2022,0.4,37,6
4940,2022,0.34,69,1
4968,2019,0.96,16,0
1793,2020,0.61,88,4
3740,2019,0.63,41,2
2296,2022,0.48,79,6
4080,2019,0.69,94,0
1974,2020,0.68,83,8
1040,2020,0.42,39,6
2015,2019,0.41,77,7
4695,2019,0.88,19,5
759,2021,0.79,42,5
364,2020,0.17,37,3
2951,2020,0.7,64,6
3187,2021,0.47,17,3
4931,2019,0.59,86,6
30,2022,0.61,10,4
1825,2019,0.53,58,3
2893,2022,0.18,1,1
2275,2021,0.6,98,6
3202,2022,0.19,67,2
2049,2020,0.91,13,3
1076,2022,0.38,48,9
3759,2020,0.81,97,8
4224,2021,0.58,7,0
3659,2019,0.56,69,6
2295,2021,0.01,75,3
3406,2020,0.59,52,3
753,2021,0.33,42,4
1322,2019,0.59,13,7
2568,2019,0.65,50,4
749,2021,0.62,69,9
3649,2021,1.0,7,0
3705,2020,0.88,68,9
3402,2022,1.0,55,3
2841,2019,0.61,44,4
4023,2021,0.83,29,3
3938,2021,0.75,15,8
2457,2021,0.24,45,4
3408,2020,0.81,26,2
2773,2020,0.46,23,3
299,2019,0.09,95,2
4692,2019,0.78,97,7
2899,2020,0.04,32,0
3650,2019,0.77,92,2
4857,2022,0.69,95,3
4890,2019,0.31,57,3
385,2019,0.8,27,1
1691,2019,0.78,26,8
270,2020,0.67,72,2
1760,2020,0.45,34,2
2909,2021,0.17,90,4
2759,2019,0.06,81,2
1974,2020,0.3,77,7
1916,2021,0.05,9,8
1237,2021,0.25,40,9
822,2019,0.03,56,7
238,2021,0.82,97,3
2191,2020,0.91,5,5
2416,2021,0.38,14,4
4620,2022,0.1,69,2
3575,2019,0.76,13,2
4286,2020,0.87,97,7
2700,2020,0.99,59,1
3109,2019,0.61,5,6
3258,2021,0.92,42,4
3207,2020,0.77,77,9
2927,2019,0.98,98,7
468,2022,0.22,24,7
3561,2020,0.82,73,9
311,2021,0.54,33,9
888,2020,0.97,74,3
3353,2022,0.25,12,5
4763,2021,0.25,36,4
4080,2022,0.3,48,1
13,2019,0.21,48,3
4544,2020,0.24,62,9
4099,2021,0.03,73,4
299,2020,0.43,86,4
179,2019,0.14,15,9
4725,2019,0.13,17,4
3733,2021,0.19,33,1
4011,2020,0.39,69,3
4482,2019,0.55,84,7
3745,2021,0.21,69,3
1850,2019,0.28,69,9
1136,2019,0.46,41,0
2787,2019,0.27,73,1
3522,2021,0.1,97,8
3791,2021,0.05,18,2
3795,2019,0.86,19,6
3553,2020,0.51,21,7
4496,2022,0.49,17,7
1193,2020,0.78,33,3
3582,2019,0.91,22,9
4598,2020,0.41,77,9
4932,2022,0.96,29,1
1433,2022,0.67,16,0
2861,2022,0.01,51,0
1800,2019,0.96,48,9
4815,2022,0.74,8,9
979,2022,0.95,4,7
2974,2022,0.18,9,5
438,2021,0.13,3,3
3224,2021,0.17,51,2
1371,2022,0.78,10,1
4919,2019,0.23,65,4
3498,2022,0.87,38,3
1822,2022,0.89,1,3
2590,2019,0.22,97,6
4833,2020,0.16,1,6
650,2019,0.09,35,4
2943,2020,0.71,4,1
2678,2022,0.55,39,9
2556,2019,0.52,32,1
1060,2022,0.87,13,1
628,2020,0.35,39,8
1002,2022,0.19,54,6
3443,2021,1.0,81,7
3080,2022,0.96,56,8
4520,2019,0.42,40,8
1257,2022,0.63,10,1
292,2022,0.82,39,8
1184,2019,0.1,81,6
405,2021,0.53,46,9
44,2022,0.91,53,5
4183,2021,0.32,15,5
2882,2020,0.21,45,0
898,2022,0.44,59,8
900,2020,0.21,44,2
188,2022,0.78,72,7
3798,2021,0.06,30,6
2516,2022,0.02,64,3
3489,2019,0.42,93,6
531,2019,1.0,41,8
837,2022,0.87,19,0
2237,2019,0.19,64,8
1248,2021,0.21,7,4
887,2020,0.25,44,4
4633,2022,0.86,6,1
2569,2021,0.49,22,4
2454,2022,0.58,50,1
4016,2019,0.89,57,0
582,2022,0.49,43,0
1867,2020,0.16,65,0
3012,2022,0.32,50,6
4841,2022,0.83,21,9
1328,2022,0.36,53,4
851,2020,0.75,62,3
3485,2022,0.59,93,9
3860,2020,0.81,18,2
2153,2021,0.89,68,5
3294,2021,0.44,61,9
3554,2020,0.09,75,1
3830,2021,0.44,34,1
487,2020,0.49,70,9
3546,2020,0.49,67,4
2143,2019,0.31,49,7
3341,2020,0.46,73,5
1214,2019,0.69,9,4
3837,2022,0.12,93,3
2344,2022,0.94,36,3
4927,2019,0.23,94,7
2476,2022,0.13,53,3
250,2022,0.56,21,2
330,2022,0.36,47,2
4694,2021,0.03,86,8
2883,2020,0.07,52,9
4054,2020,0.78,26,6
4266,2019,0.65,27,6
4156,2021,0.54,96,4
2104,2019,0.89,99,2
877,2022,0.66,63,5
1692,2020,0.4,98,7
4721,2021,0.05,71,4
249,2020,0.85,85,8
1067,2020,0.77,11,4
2232,2020,0.46,78,6
654,2021,0.32,66,6
2113,2021,0.89,79,5
4692,2019,0.5,11,8
905,2022,0.89,17,9
4986,2021,0.73,14,1
3376,2021,0.76,10,0
3556,2019,0.27,6,0
1706,2019,0.87,84,6
594,2021,0.9,10,5
677,2020,0.77,36,6
2903,2021,0.99,71,6
3653,2019,0.51,94,3
4709,2020,0.65,44,3
4112,2019,0.07,94,1
343,2022,0.58,86,5
4568,2020,0.14,24,6
2366,2022,0.27,57,5
328,2019,0.42,49,1
3244,2021,0.7,73,4
4844,2021,0.05,29,4
2213,2020,0.12,26,9
2779,2021,0.2,12,9
2055,2020,0.67,64,3
4072,2021,0.67,9,9
2103,2019,0.7,42,2
807,2022,0.04,67,7
1695,2019,0.07,23,6
1790,2022,0.07,11,6
23,2019,0.47,52,7
4176,2021,0.58,72,9
4487,2019,0.35,80,1
981,2019,0.77,56,4
1563,2021,0.07,77,2
2078,2019,0.47,33,5
4805,2019,0.54,23,0
3368,2019,0.19,73,0
2282,2022,0.87,17,7
432,2020,0.69,68,1
3282,2021,0.64,11,3
3401,2022,0.09,55,1
2298,2021,0.44,89,1
3644,2022,0.76,47,5
330,2021,0.23,19,4
2743,2021,0.99,98,4
4924,2019,0.05,92,7
1299,2020,0.71,9,5
873,2021,0.68,63,1
3007,2019,0.64,73,4
3187,2022,0.35,39,1
327,2019,0.61,23,1
1339,2021,0.03,34,1
2768,2020,0.5,10,3
1271,2021,0.28,17,0
3499,2022,0.77,97,7
2005,2019,0.76,79,7
2917,2020,0.85,49,7
1540,2021,0.71,58,0
3375,2020,0.78,86,0
313,2021,0.43,63,3
2490,2022,0.29,53,7
675,2021,0.98,26,1
4185,2021,0.03,16,9
789,2019,0.95,45,4
991,2019,0.45,54,2
4044,2019,0.7,61,4
2321,2020,0.71,94,2
3519,2019,0.14,97,0
2367,2019,0.5,83,9
4202,2019,0.99,13,1
4892,2021,0.38,99,5
1776,2020,0.69,96,7
1971,2021,0.83,55,8
684,2021,0.93,98,3
4141,2020,0.13,33,3
3317,2019,0.33,77,1
4486,2021,0.03,34,7
2791,2022,0.98,71,5
2093,2020,0.52,27,7
3183,2019,0.25,66,6
2624,2021,0.64,26,9
4929,2020,0.92,13,6
852,2022,0.21,87,3
4797,2019,0.78,48,1
652,2020,0.97,2,1
717,2021,0.97,72,3
2963,2022,0.06,44,2
4848,2019,0.76,13,5
3225,2019,0.29,70,5
369,2019,0.34,41,4
2459,2020,0.87,71,0
2917,2022,0.04,88,2
387,2022,0.87,32,5
2380,2021,0.82,81,8
833,2019,0.6,10,9
217,2022,0.75,31,5
1846,2021,0.41,83,7
1924,2019,0.79,59,8
1598,2020,0.09,57,6
2194,2022,0.61,28,7
60,2020,0.39,65,0
1652,2022,0.26,71,8
33,2021,0.95,8,1
876,2021,0.35,62,3
1922,2019,0.62,82,6
3148,2019,0.66,65,4
665,2020,0.15,25,7
3210,2022,0.16,75,9
2745,2021,0.78,66,2
20,2019,0.61,46,4
1677,2022,0.4,9,8
2092,2019,0.2,1,8
2028,2020,0.87,56,6
4714,2022,0.51,65,5
1599,2021,0.35,96,8
2632,2021,0.6,54,3
2134,2020,0.49,80,1
4162,2022,0.01,22,6
1592,2019,0.54,34,0
1949,2020,0.43,70,8
3539,2022,0.06,76,7
1061,2020,0.98,86,3
3089,2020,0.42,66,3
4028,2019,0.21,52,1
3446,2021,0.8,2,1
378,2022,0.01,21,3
3225,2021,0.89,18,3
2355,2019,0.12,43,3
3121,2021,0.25,22,2
1247,2021,0.03,11,2
3844,2022,0.48,66,3
655,2022,0.13,53,6
3880,2021,0.5,67,0
4740,2022,0.34,48,6
4914,2020,0.17,57,3
2809,2020,0.72,93,5
4558,2019,0.93,23,3
295,2022,0.52,51,2
2191,2021,0.91,5,5
4234,2020,0.54,77,9
3710,2022,0.89,22,4
3667,2022,0.16,59,3
4790,2022,0.11,7,2
4660,2022,0.62,73,8
2789,2022,0.99,14,2
4507,2021,0.91,38,9
163,2019,0.54,62,7
4244,2020,0.41,90,8
2830,2020,0.48,31,9
1868,2022,0.67,97,2
3207,2019,0.75,46,6
3361,2019,0.27,32,6
1232,2022,0.13,38,0
4115,2019,0.34,25,6
3169,2019,0.42,50,0
1794,2020,0.54,86,8
1775,2022,0.61,71,2
1598,2021,0.11,53,4
3904,2019,0.74,17,2
4041,2022,0.34,36,0
4725,2021,0.61,81,1
292,2019,0.85,56,8
1838,2019,0.93,19,0
2318,2021,0.42,52,1
560,2019,0.74,62,3
484,2022,0.58,9,4
2668,2019,0.39,42,2
3961,2021,0.39,79,7
2432,2020,0.6,49,9
1779,2021,0.94,87,0
85,2019,0.33,54,2
3422,2021,0.53,6,5
4698,2022,0.75,46,5
2062,2022,0.49,71,2
2168,2022,0.05,19,9
1330,2021,0.2,4,2
2059,2019,0.55,59,2
2410,2021,0.35,3,5
1160,2020,0.83,21,0
4938,2020,0.12,4,9
1244,2021,0.76,53,5
1126,2019,0.08,20,4
4245,2020,0.13,29,3
1256,2019,0.2,66,6
3939,2020,0.42,5,7
1316,2019,0.53,7,5
3740,2022,0.9,71,9
4012,2019,0.65,34,7
4,2021,0.16,14,1
2677,2020,0.06,68,8
535,2020,0.01,31,7
3329,2019,0.67,22,5
4854,2020,0.26,27,1
3973,2021,0.71,13,0
3995,2020,0.36,83,4
4078,2022,0.19,42,8
4018,2019,0.89,94,6
95,2021,0.49,72,4
3020,2019,0.0,26,2
4446,2022,0.18,6,5
4004,2020,0.81,8,1
3881,2022,0.99,56,8
667,2021,0.94,4,9
2073,2021,0.28,84,1
1139,2021,0.59,51,5
2239,2019,0.03,86,0
330,2022,0.14,21,4
3575,2020,0.17,10,9
4433,2020,0.08,89,8
3298,2019,0.17,45,6
4243,2020,0.97,81,1
2761,2021,0.01,80,6
2651,2021,0.37,87,9
143,2019,0.84,60,1
2387,2021,0.21,4,3
52,2019,0.74,22,9
4759,2022,0.71,84,5
1535,2022,0.4,75,9
2407,2021,0.0,80,2
2551,2021,0.11,92,8
4644,2019,0.95,44,4
4554,2022,0.46,78,6
4606,2022,0.5,65,4
3989,2019,0.11,22,3
2883,2021,0.07,52,9
287,2019,0.57,71,0
920,2019,0.98,31,5
810,2020,0.98,85,8
4159,2022,0.57,84,0
4573,2022,0.65,63,3
939,2021,0.86,84,7
3434,2019,0.57,21,8
2966,2022,0.73,24,5
1439,2019,0.67,77,4
3887,2020,0.64,69,9
4140,2020,0.47,48,4
2311,2019,0.87,15,6
1846,2020,0.07,16,7
4224,2020,0.58,7,0
30,2019,0.61,10,4
4802,2019,0.91,54,5
2691,2019,0.6,31,1
2546,2019,0.08,70,3
3622,2021,0.73,82,2
1933,2020,0.35,77,5
3477,2019,0.78,16,0
415,2022,0.45,62,1
257,2022,0.7,93,1
4127,2022,0.4,84,4
3122,2021,0.06,25,3
188,2021,0.78,72,7
3455,2019,0.01,39,3
1440,2022,0.97,20,4
1117,2022,0.71,18,8
3903,2020,0.25,60,1
2969,2022,0.5,44,5
667,2022,0.1,73,6
3163,2020,0.77,65,9
4276,2020,0.4,72,4
1222,2020,0.43,84,6
2992,2019,0.55,12,0
700,2021,0.46,68,1
2732,2019,0.67,23,6
4025,2019,0.72,1,0
2453,2020,0.71,68,4
3317,2022,0.01,97,3
2154,2021,0.1,17,7
88,2021,0.89,17,7
2236,2022,0.89,65,7
422,2022,0.83,3,2
2455,2019,0.11,38,0
4927,2021,0.23,94,7
3075,2022,0.08,79,1
4466,2021,0.77,73,9
1933,2022,0.6,6,2
3646,2021,0.88,14,0
176,2020,0.69,19,1
3055,2019,0.97,31,4
827,2021,0.35,52,9
562,2020,0.14,30,9
4809,2020,0.17,1,8
1277,2022,0.91,68,3
4483,2019,0.73,80,7
2890,2022,0.64,60,6
889,2022,0.24,21,9
14,2022,0.18,57,6
3023,2022,0.37,79,7
1233,2020,0.11,93,8
2645,2021,0.26,11,8
529,2022,0.86,58,5
2490,2021,0.29,53,7
4219,2021,0.05,4,4
4486,2020,0.03,34,7
4916,2021,0.33,7,9
3072,2021,0.31,49,6
4387,2022,0.35,64,4
4097,2021,0.01,87,4
1214,2022,0.69,9,4
3238,2021,0.13,34,9
82,2020,0.72,47,4
2394,2020,0.89,88,7
4211,2021,0.59,18,1
2041,2022,0.56,16,4
1608,2020,0.23,26,7
3302,2019,0.19,25,2
3975,2019,0.09,30,7
4508,2022,0.58,28,6
377,2020,0.02,19,3
1046,2019,0.98,4,3
2298,2020,0.11,41,7
3692,2021,0.78,20,9
2980,2019,0.01,20,5
3869,2021,0.87,81,1
3319,2022,0.27,83,4
4642,2019,0.86,20,9
2782,2019,0.88,39,3
381,2020,0.56,8,5
1357,2022,0.69,16,2
3563,2022,0.42,87,9
1163,2022,0.3,88,3
2013,2021,0.14,82,7
1305,2019,0.87,52,1
457,2021,0.47,53,5
2898,2021,0.06,24,7
2602,2022,0.75,57,9
1846,2022,0.07,16,7
4143,2019,0.26,17,8
1970,2020,0.02,36,2
1387,2021,0.46,24,5
739,2021,0.38,28,6
3285,2020,0.41,48,8
2825,2022,0.85,55,8
1195,2019,0.87,76,1
2586,2022,0.51,51,5
3366,2022,0.34,89,9
186,2019,0.82,32,8
2175,2022,0.39,77,2
2812,2022,0.69,35,5
174,2020,0.41,26,1
4655,2019,0.17,35,1
2633,2022,0.17,24,6
714,2019,0.24,60,3
1532,2020,0.72,61,1
2956,2022,0.05,71,2
2197,2022,0.86,62,5
129,2022,0.24,31,3
1683,2020,0.44,39,1
230,2019,0.79,78,0
1549,2021,0.63,7,8
4143,2020,0.21,44,5
3321,2019,0.07,99,1
4503,2020,0.53,1,2
1540,2020,0.4,42,8
598,2020,0.38,34,1
1477,2019,0.05,79,1
3921,2019,0.72,53,2
3497,2021,0.68,35,3
2579,2019,0.9,57,7
1508,2022,0.77,61,5
4992,2022,0.34,9,7
756,2022,0.62,13,2
3068,2022,0.99,87,6
4561,2022,0.29,46,3
1716,2019,0.06,57,9
4097,2022,0.08,36,0
1711,2022,0.52,36,4
3058,2020,0.08,91,5
4694,2020,0.19,65,1
788,2022,0.34,10,8
3684,2022,0.83,89,1
2573,2022,0.17,21,5
4896,2020,0.15,87,2
4348,2019,0.83,34,9
2745,2022,0.78,66,2
4927,2021,0.26,73,3
1626,2020,0.69,91,8
3876,2021,0.88,72,7
4520,2022,0.42,40,8
3811,2019,0.56,53,3
4952,2021,0.4,86,3
109,2021,0.08,45,5
546,2022,0.38,40,3
2701,2019,0.98,85,8
1922,2021,0.16,81,7
722,2021,0.07,55,5
2070,2021,0.76,61,8
1030,2022,0.04,77,3
2756,2020,0.47,18,3
590,2022,0.14,12,9
1800,2021,0.96,48,9
3418,2022,0.23,52,4
4093,2019,0.0,79,8
497,2022,0.08,54,8
4870,2020,0.17,19,5
739,2021,0.72,88,3
2077,2022,0.09,17,1
1489,2022,0.45,1,9
1222,2022,0.43,84,6
3461,2020,0.16,47,9
4351,2019,0.6,6,0
984,2022,0.18,47,7
2001,2021,0.96,50,0
1097,2022,0.18,30,9
2486,2021,0.48,30,8
816,2020,0.59,62,9
1657,2019,0.31,15,2
3755,2021,0.04,58,4
1711,2020,0.06,78,5
2812,2021,0.5,2,2
2187,2021,0.77,27,0
2763,2021,0.02,32,4
3350,2022,0.91,20,8
4857,2022,0.28,8,4
4123,2020,0.06,90,9
2684,2021,0.34,74,1
3449,2019,0.94,23,1
2837,2020,0.79,7,7
2187,2020,0.77,27,0
3611,2022,0.06,87,8
3800,2020,0.78,36,6
4717,2019,1.0,1,1
1223,2022,0.09,37,4
2133,2020,0.53,50,7
463,2021,0.58,22,3
3300,2022,0.13,29,6
2783,2022,0.8,72,0
1692,2020,0.79,49,4
3258,2019,0.39,21,3
1852,2019,0.82,92,4
4672,2019,0.91,95,0
3226,2021,0.29,10,7
3332,2020,0.04,32,6
2706,2020,0.11,82,1
160,2022,0.37,13,2
1744,2021,0.86,10,4
2588,2022,0.24,46,6
4853,2020,0.99,31,9
489,2021,0.05,64,4
1440,2020,0.91,20,2
2960,2022,0.45,15,6
670,2021,0.17,86,3
862,2021,0.52,95,8
4664,2022,0.12,15,4
4781,2019,0.19,50,6
4202,2022,0.13,72,4
3832,2021,0.82,36,6
3429,2020,0.15,99,5
4109,2019,0.58,84,8
3781,2022,0.33,89,9
4066,2019,0.76,65,8
2456,2021,0.44,52,4
2782,2022,0.36,36,8
3127,2022,0.46,88,2
3328,2019,0.14,34,7
1457,2020,0.68,85,4
4511,2022,0.47,65,7
4541,2020,0.34,51,2
4012,2020,0.65,34,7
3042,2021,0.03,60,1
2537,2022,0.77,7,4
1600,2021,0.19,70,2
4167,2021,0.32,87,7
2573,2019,0.17,21,5
2166,2022,0.4,91,2
4059,2020,0.04,68,9
2073,2020,0.39,17,8
4133,2019,0.63,82,2
1672,2019,0.56,22,8
4921,2022,0.56,59,8
3203,2022,0.86,62,9
4789,2022,0.33,52,7
4830,2022,0.8,32,3
287,2019,0.63,30,2
1347,2020,0.37,92,1
1324,2019,0.98,41,0
1205,2021,0.77,77,1
4514,2020,0.18,29,0
2213,2022,0.12,26,9
3888,2019,0.17,76,4
1633,2021,0.45,53,2
1009,2019,0.49,19,5
4968,2020,0.96,16,0
4357,2020,0.76,94,9
1896,2022,0.62,17,1
3912,2021,0.66,33,7
3076,2022,0.95,66,0
4354,2020,0.05,74,0
1927,2022,0.48,51,9
3554,2019,0.4,67,7
3692,2019,0.78,20,9
3419,2021,0.01,41,6
877,2022,0.62,27,0
549,2022,0.77,78,2
3070,2021,0.71,95,1
2156,2020,0.14,18,1
178,2021,0.94,87,0
4275,2022,0.43,18,9
371,2021,0.27,22,3
2717,2021,0.11,95,6
2131,2022,0.47,46,8
3783,2022,0.83,93,7
2453,2022,0.71,68,4
2992,2021,0.08,83,9
602,2019,0.18,85,1
4116,2019,0.92,93,7
4314,2019,0.97,17,3
3107,2021,0.26,62,4
1706,2022,0.53,28,0
244,2022,0.02,48,2
3368,2022,0.87,81,5
730,2022,0.16,47,7
3578,2022,0.74,74,7
877,2019,0.62,27,0
744,2019,0.72,55,4
303,2022,0.64,21,1
2367,2021,0.16,30,9
3432,2019,0.43,92,0
4847,2020,0.14,10,7
686,2022,0.94,56,7
4802,2020,0.91,54,5
179,2020,0.65,77,8
628,2021,0.35,39,8
2146,2021,0.46,35,1
3042,2020,0.11,93,1
2547,2019,0.92,76,8
1965,2022,0.51,25,2
4109,2022,0.55,80,7
637,2020,0.24,65,6
271,2019,0.37,68,0
1217,2022,0.68,25,6
1048,2020,0.69,77,1
3850,2019,0.89,3,3
292,2020,0.85,56,8
2882,2022,0.21,45,0
219,2019,0.85,7,2
4548,2019,0.2,60,8
738,2022,0.44,81,9
726,2021,0.14,19,3
794,2021,0.02,65,8
2614,2020,0.32,34,2
3936,2022,0.42,61,3
4789,2021,0.86,64,1
2711,2019,0.52,77,4
4100,2020,0.63,22,8
1026,2022,0.86,10,6
692,2021,0.51,46,3
636,2021,0.53,77,4
417,2020,0.33,92,9
4311,2022,0.94,52,7
2820,2020,0.0,76,3
3335,2020,0.75,97,1
1430,2021,0.91,28,9
2295,2020,0.43,67,1
2588,2020,0.24,46,6
4842,2021,0.35,93,9
4762,2022,0.14,7,9
827,2022,0.13,68,7
2055,2021,0.67,64,3
2484,2021,0.61,36,6
3721,2019,0.83,88,3
4013,2021,0.19,38,0
3963,2019,0.58,84,1
2680,2022,0.27,61,8
48,2020,0.55,97,2
2580,2022,0.98,23,3
4663,2019,0.83,1,7
1937,2021,0.83,9,8
866,2019,0.16,40,5
2453,2020,0.35,29,5
4675,2020,0.89,20,6
3208,2019,0.48,31,7
2075,2022,0.87,90,2
1332,2021,0.33,68,7
3863,2022,0.26,4,0
45,2021,0.72,8,6
2274,2019,0.91,31,9
1408,2021,0.59,87,2
2891,2019,0.69,75,8
3148,2021,0.66,65,4
2483,2020,0.38,84,4
3155,2020,0.65,82,4
1786,2020,0.64,96,3
4251,2022,0.79,33,2
981,2019,0.02,98,7
835,2021,0.42,60,3
1002,2022,0.74,64,4
2070,2020,0.76,61,8
924,2022,0.59,91,4
815,2019,0.52,3,2
2824,2022,0.32,8,8
3258,2019,0.92,42,4
87,2022,0.64,83,8
4503,2022,0.01,62,8
1895,2020,0.73,27,0
4780,2020,0.07,60,7
2121,2022,0.17,53,4
3416,2019,0.7,84,4
489,2019,0.05,64,4
4164,2019,0.61,29,1
3836,2021,0.93,3,9
3412,2022,0.02,67,2
3418,2022,0.57,79,3
593,2021,0.35,35,4
3489,2020,0.06,36,7
1568,2019,0.62,67,6
782,2021,0.25,63,1
1201,2019,0.02,15,5
2657,2020,0.85,82,2
2903,2019,0.12,73,8
3087,2022,1.0,17,4
1757,2019,0.49,6,1
3619,2019,0.18,5,1
512,2020,0.93,94,0
1075,2021,0.43,14,5
3913,2022,0.98,94,6
2015,2022,0.31,33,0
33,2020,0.95,8,1
3343,2022,0.49,2,4
2857,2020,0.04,7,1
3189,2019,0.79,43,1
4857,2020,0.19,80,6
2158,2021,0.02,4,3
3269,2019,0.98,3,1
4691,2020,0.46,95,0
3996,2022,0.28,33,9
1810,2019,0.66,48,0
2079,2021,0.4,57,0
4118,2020,0.14,21,4
2993,2021,0.4,87,6
3624,2021,0.74,53,1
4422,2019,0.6,60,6
1685,2020,0.86,79,2
1210,2020,0.43,34,2
3546,2019,0.08,49,5
2832,2022,0.12,61,4
3720,2020,0.34,66,6
920,2020,0.87,13,2
212,2020,0.65,30,4
1073,2022,0.6,39,9
1376,2019,0.79,51,8
2147,2022,0.36,29,7
1577,2020,0.46,48,7
4945,2019,0.94,22,7
2736,2022,0.31,76,5
569,2020,0.01,53,1
1129,2020,0.26,68,0
2559,2022,0.07,81,4
776,2022,0.91,8,8
492,2020,0.28,98,3
2959,2020,0.81,3,4
104,2022,0.91,20,5
415,2020,0.51,81,6
4241,2022,0.84,26,7
1600,2022,0.19,70,2
2567,2019,0.28,74,2
