PU_ID,Team,Season,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets
4598,Team C,2021,10.0,1.0,1,1,92.67,5.99,48,1,16,9
4599,Team C,2021,22.0,8.0,2,3,77.51,8.26,99,2,29,5
4601,Team C,2021,20.0,10.0,0,4,83.0,10.77,64,0,26,7
4602,Team A,2021,3.0,2.0,0,2,68.7,8.69,62,1,11,4
4606,Team B,2020,290.0,18.0,3,2,91.67,8.54,10,5,15,9
4607,Team C,2019,5.0,3.0,6,4,80.85,10.98,66,13,2,1
4611,Team C,2020,0.0,2.0,1,4,83.13,9.91,15,10,9,6
4612,Team C,2019,13.0,19.0,2,1,88.22,10.6,25,1,7,5
4613,Team B,2020,29.0,12.0,8,2,53.64,8.85,73,14,27,1
4614,Team B,2021,20.0,12.0,6,2,88.55,14.57,55,3,17,1
4615,Team B,2019,25.0,17.0,5,3,81.96,6.33,99,7,16,3
4616,Team C,2020,20.0,19.0,4,4,55.82,13.14,93,13,2,6
4619,Team B,2022,25.0,15.0,0,1,66.08,14.5,6,10,28,9
4620,Team C,2020,8.0,5.0,4,3,90.2,9.96,99,8,4,0
4624,Team C,2019,25.0,0.0,9,4,97.03,11.86,79,7,24,8
4625,Team C,2021,2.0,2.0,5,1,86.86,13.49,47,9,5,4
4627,Team A,2021,17.0,8.0,2,4,98.44,14.57,24,13,22,9
4631,Team C,2022,8.0,12.0,6,1,96.67,5.69,39,14,0,8
4633,Team C,2021,27.0,7.0,9,4,99.4,12.73,34,0,17,8
4636,Team B,2022,16.0,8.0,7,2,55.49,8.5,15,1,9,6
4638,Team B,2020,3.0,6.0,6,1,94.49,11.51,32,0,2,1
4639,Team A,2022,26.0,19.0,9,0,55.47,9.97,52,3,29,1
4641,Team B,2019,27.0,1.0,8,3,84.12,5.58,54,10,6,8
4642,Team B,2021,15.0,0.0,6,0,119.33,9.54,75,13,6,2
4643,Team B,2022,14.0,11.0,2,0,72.7,5.14,78,8,21,8
4652,Team B,2019,29.0,15.0,6,4,77.7,5.5,43,12,15,4
4653,Team A,2019,9.0,7.0,3,0,67.24,10.64,35,3,10,8
4655,Team B,2022,14.0,12.0,9,3,58.29,13.96,24,8,24,8
4656,Team A,2021,50.0,7.0,5,1,103.63,12.37,72,11,25,3
4660,Team A,2021,240.0,18.0,3,0,69.86,9.41,49,4,1,3
4663,Team B,2020,200.0,7.0,4,1,77.69,8.33,49,0,23,1
4665,Team B,2021,17.0,10.0,7,1,89.82,13.01,83,14,10,3
4671,Team A,2019,13.0,16.0,9,3,112.41,8.95,24,13,8,3
4675,Team A,2019,28.0,9.0,9,3,57.13,6.09,66,2,1,2
4676,Team C,2022,9.0,6.0,4,0,70.21,5.99,94,11,11,8
4679,Team B,2022,12.0,2.0,1,1,68.33,10.61,46,2,27,9
4681,Team C,2020,10.0,3.0,7,1,53.03,14.2,99,2,0,8
4682,Team B,2019,21.0,3.0,5,4,64.5,9.19,63,3,23,5
4687,Team B,2019,26.0,3.0,7,2,68.22,6.21,45,9,24,5
4689,Team A,2021,18.0,9.0,8,1,91.82,8.76,69,12,13,7
4693,Team C,2022,5.0,0.0,0,3,75.13,13.7,58,14,13,0
4694,Team B,2022,14.0,3.0,5,4,93.64,14.37,33,1,20,8
4695,Team A,2020,28.0,12.0,3,3,106.58,7.42,98,13,0,9
4696,Team C,2020,16.0,7.0,9,1,75.72,8.01,20,1,0,6
4700,Team B,2020,8.0,7.0,1,1,60.34,11.85,51,12,22,0
4701,Team B,2020,11.0,12.0,9,2,59.13,7.92,47,4,28,3
4703,Team B,2019,2500.0,11.0,6,3,55.22,12.31,18,0,28,9
4704,Team A,2020,22.0,16.0,9,3,91.08,9.67,83,1,0,6
4705,Team A,2022,4.0,6.0,3,4,61.36,10.19,3,14,26,2
4709,Team B,2022,25.0,2.0,3,2,84.6,10.54,75,12,19,8
4711,Team A,2022,27.0,7.0,9,2,85.79,8.74,73,1,3,9
4714,Team B,2021,8.0,16.0,1,4,74.52,14.25,32,5,24,1
4717,Team C,2020,6.0,14.0,6,3,60.04,11.21,81,3,22,5
4719,Team A,2021,11.0,5.0,2,3,85.43,14.12,75,3,2,9
4720,Team A,2021,28.0,12.0,5,2,88.04,7.24,41,1,14,1
4721,Team B,2019,2.0,3.0,8,3,94.74,13.89,35,2,10,4
4722,Team B,2019,8.0,0.0,3,3,82.75,11.88,24,9,9,2
4724,Team B,2021,22.0,3.0,2,4,92.71,8.72,39,3,14,5
4727,Team A,2022,17.0,15.0,6,0,97.12,10.54,79,0,18,5
4728,Team A,2021,10.0,8.0,3,1,98.97,7.59,61,11,10,3
4730,Team C,2022,25.0,19.0,7,0,59.18,9.39,8,10,15,1
4731,Team C,2022,70.0,7.0,5,2,72.43,10.22,98,13,3,7
4734,Team A,2021,12.0,10.0,7,0,85.6,13.73,68,12,19,2
4738,Team C,2019,11.0,3.0,5,2,69.0,12.17,0,11,18,0
4739,Team A,2020,180.0,19.0,1,0,58.32,7.05,30,3,25,7
4741,Team B,2019,21.0,19.0,3,0,96.21,12.14,27,11,14,1
4743,Team B,2022,1.0,4.0,4,0,97.19,7.48,86,14,12,4
4745,Team C,2020,7.0,9.0,7,2,81.57,7.89,3,4,7,5
4746,Team B,2019,27.0,15.0,2,1,63.74,14.2,69,0,6,1
4747,Team B,2022,12.0,7.0,1,1,88.28,6.29,75,4,4,6
4751,Team A,2022,1.0,16.0,4,2,87.47,12.6,91,9,15,3
4755,Team B,2020,270.0,2.0,7,1,77.39,13.23,56,7,27,2
4757,Team A,2019,7.0,6.0,2,3,82.59,5.45,66,0,13,0
4759,Team A,2020,29.0,5.0,0,4,51.14,9.38,51,14,11,3
4760,Team C,2021,24.0,12.0,2,1,68.48,9.95,62,14,18,8
4763,Team B,2020,28.0,15.0,4,4,75.96,11.04,22,7,4,9
4764,Team B,2020,14.0,0.0,9,0,67.33,14.32,46,4,5,7
4765,Team A,2022,29.0,14.0,8,4,82.31,7.27,64,0,10,9
4767,Team B,2019,240.0,8.0,5,3,82.67,8.89,30,9,28,3
4769,Team B,2021,26.0,13.0,4,1,63.56,8.36,99,4,2,5
4774,Team C,2022,29.0,11.0,3,2,78.24,12.74,52,0,0,2
4777,Team A,2022,6.0,13.0,5,2,113.89,8.23,46,6,0,9
4780,Team A,2019,130.0,0.0,1,4,83.87,6.79,31,7,26,0
4781,Team A,2021,25.0,12.0,1,4,76.19,12.36,23,7,12,4
4783,Team A,2021,9.0,1.0,3,4,78.27,12.42,46,3,10,8
4787,Team C,2020,150.0,11.0,9,3,92.73,6.59,18,8,16,7
4788,Team C,2022,3.0,3.0,1,4,52.05,13.91,57,13,9,3
4789,Team B,2021,6.0,11.0,5,3,61.8,9.61,6,7,28,2
4790,Team A,2019,14.0,6.0,3,2,80.79,10.08,81,12,20,1
4791,Team B,2021,16.0,19.0,1,2,60.9,14.08,76,9,21,7
4792,Team A,2022,20.0,2.0,0,4,55.09,9.85,63,6,25,2
4793,Team A,2019,15.0,4.0,7,2,75.6,11.55,17,1,12,6
4794,Team C,2020,1.0,11.0,4,4,86.12,7.22,62,6,12,1
4795,Team B,2021,6.0,11.0,9,2,70.54,5.82,67,3,1,4
4797,Team C,2021,15.0,6.0,7,1,93.03,12.99,67,10,22,8
4800,Team B,2022,110.0,13.0,1,3,80.27,10.45,13,9,6,9
4801,Team C,2021,28.0,15.0,6,0,63.34,7.64,61,3,12,1
4802,Team C,2022,23.0,6.0,3,4,93.55,14.47,77,9,16,1
4803,Team A,2022,0.0,3.0,9,0,94.51,10.77,6,12,8,9
4805,Team C,2021,100.0,4.0,4,3,82.27,5.43,13,6,15,3
4807,Team C,2019,210.0,8.0,7,2,75.42,9.77,69,6,21,2
4808,Team B,2020,4.0,4.0,0,2,86.02,13.62,61,9,29,6
4809,Team C,2022,14.0,1.0,1,1,90.04,10.24,42,1,6,0
4811,Team A,2021,6.0,2.0,9,1,75.76,6.31,90,1,7,5
4815,Team C,2020,7.0,1.0,5,3,80.62,9.05,66,10,0,1
4820,Team B,2022,23.0,13.0,9,0,93.49,8.87,49,7,29,9
4821,Team B,2022,14.0,15.0,5,1,112.46,10.12,59,0,26,5
4825,Team C,2022,11.0,2.0,1,4,98.85,8.5,53,13,12,1
4829,Team B,2020,50.0,0.0,2,0,52.21,13.8,92,8,6,0
4830,Team A,2019,20.0,15.0,5,1,63.3,14.94,94,1,23,6
4831,Team A,2021,7.0,2.0,4,2,94.17,5.89,58,5,4,2
4833,Team B,2021,21.0,12.0,9,1,63.93,12.3,95,8,28,4
4835,Team C,2021,250.0,14.0,5,3,68.77,6.34,82,0,0,9
4836,Team C,2020,9.0,11.0,8,3,62.2,11.31,31,9,1,3
4837,Team B,2020,27.0,7.0,2,0,50.17,9.06,73,2,3,7
4839,Team A,2022,11.0,2.0,7,2,94.13,13.55,55,5,28,5
4842,Team B,2022,23.0,14.0,8,4,72.82,9.17,96,8,2,9
4843,Team B,2020,4.0,10.0,7,0,88.91,5.08,93,11,1,0
4845,Team C,2022,23.0,13.0,5,1,105.99,14.33,70,1,1,5
4847,Team B,2019,21.0,8.0,6,4,95.14,11.73,42,2,5,0
4848,Team C,2022,28.0,17.0,3,0,84.28,13.3,52,5,7,9
4852,Team B,2020,4.0,1.0,2,0,68.42,13.49,60,8,8,7
4853,Team C,2020,10.0,16.0,8,3,78.18,7.83,33,11,0,1
4858,Team B,2019,19.0,10.0,4,3,70.27,14.49,53,4,22,0
4859,Team B,2022,21.0,7.0,4,3,56.26,6.69,52,4,13,9
4862,Team B,2019,22.0,3.0,4,3,68.22,11.83,92,2,10,3
4863,Team B,2022,200.0,2.0,5,1,79.48,12.89,30,7,15,5
4864,Team A,2019,11.0,1.0,9,4,84.39,12.17,84,8,23,1
4872,Team A,2020,26.0,8.0,6,0,91.97,5.9,25,3,27,9
4876,Team C,2019,110.0,14.0,4,2,86.17,8.18,66,14,28,3
4879,Team A,2020,18.0,14.0,0,3,70.56,11.04,24,3,7,4
4888,Team B,2021,21.0,6.0,4,2,52.08,7.26,81,3,27,9
4889,Team C,2019,6.0,17.0,8,2,74.74,12.59,22,3,24,2
4896,Team A,2019,15.0,3.0,1,2,88.66,11.49,82,6,18,0
4897,Team B,2020,27.0,17.0,2,3,97.13,9.95,81,0,12,3
4898,Team A,2021,150.0,12.0,6,4,60.14,5.52,95,0,7,0
4899,Team C,2019,13.0,0.0,0,0,99.58,7.32,45,0,1,7
4910,Team A,2020,280.0,8.0,6,0,68.32,5.05,79,12,13,7
4911,Team A,2021,260.0,15.0,3,4,62.54,9.53,75,9,3,0
4912,Team B,2021,7.0,7.0,7,1,72.08,6.73,14,8,1,3
4914,Team A,2022,4.0,16.0,8,0,92.2,7.68,38,7,26,9
4915,Team A,2019,5.0,3.0,5,0,97.9,14.02,73,7,28,7
4916,Team B,2020,28.0,6.0,6,3,64.53,5.64,50,13,14,2
4917,Team A,2020,25.0,16.0,6,3,82.52,13.09,36,2,0,0
4919,Team A,2022,26.0,13.0,6,0,59.57,13.57,56,7,10,3
4921,Team A,2020,29.0,1.0,3,4,67.11,7.39,99,2,12,4
4922,Team B,2021,21.0,14.0,1,4,99.3,5.51,64,2,7,5
4924,Team A,2021,24.0,12.0,6,3,91.09,7.04,62,6,8,0
4927,Team B,2022,2.0,14.0,2,1,95.8,8.24,24,6,25,2
4928,Team A,2020,8.0,11.0,5,3,63.4,5.13,36,13,28,9
4929,Team C,2022,17.0,8.0,9,1,76.1,8.17,98,6,4,3
4930,Team A,2019,11.0,6.0,6,0,62.25,10.41,85,3,20,4
4931,Team B,2019,8.0,2.0,6,4,98.56,11.55,55,7,20,9
4932,Team B,2021,260.0,15.0,4,3,52.09,12.26,6,7,21,8
4933,Team A,2021,25.0,3.0,2,3,58.72,13.33,10,1,19,4
4934,Team A,2022,26.0,13.0,1,3,88.25,6.11,73,14,17,6
4935,Team C,2022,26.0,12.0,6,4,109.38,12.62,77,9,1,2
4937,Team B,2020,29.0,18.0,1,2,66.07,6.38,35,14,21,5
4939,Team C,2020,26.0,9.0,1,4,83.11,13.58,51,2,19,0
4940,Team B,2019,13.0,18.0,5,3,81.71,11.27,68,2,15,5
4941,Team B,2022,9.0,14.0,3,2,95.77,10.97,41,4,15,7
4943,Team B,2021,28.0,14.0,4,3,70.04,9.09,14,2,28,7
4944,Team A,2020,6.0,16.0,3,0,60.88,9.17,20,6,3,4
4945,Team B,2022,17.0,15.0,7,0,57.23,6.48,81,4,25,6
4947,Team B,2021,160.0,15.0,8,2,110.83,10.12,67,11,21,8
4948,Team C,2020,24.0,17.0,7,0,69.7,11.06,10,9,10,3
4950,Team A,2019,24.0,3.0,9,0,83.22,8.34,44,9,19,8
4952,Team B,2022,18.0,16.0,0,2,91.91,10.15,18,1,15,6
4955,Team B,2021,270.0,1.0,1,1,92.49,10.71,40,3,22,4
4956,Team A,2019,2.0,14.0,0,3,59.66,7.91,19,4,11,9
4957,Team A,2021,17.0,15.0,5,1,90.47,13.39,26,13,28,2
4959,Team A,2022,10.0,1.0,9,4,93.72,6.84,77,14,15,9
4960,Team B,2022,5.0,7.0,9,3,75.5,11.55,97,0,18,1
4963,Team A,2020,12.0,13.0,6,4,89.5,14.25,65,12,3,0
4964,Team A,2022,26.0,11.0,0,2,51.05,5.22,57,1,12,1
4966,Team A,2021,25.0,13.0,4,0,97.43,7.56,81,14,18,0
4968,Team C,2021,18.0,8.0,1,4,50.5,13.78,10,12,0,3
4969,Team B,2022,16.0,7.0,4,2,77.63,8.11,29,3,8,1
4970,Team B,2020,21.0,19.0,4,2,95.68,5.23,63,0,9,9
4972,Team C,2020,14.0,9.0,5,0,79.53,14.71,47,13,7,7
4973,Team B,2019,16.0,6.0,6,0,86.59,5.79,39,2,15,5
4974,Team A,2021,12.0,14.0,0,2,56.73,7.86,93,0,3,0
4977,Team A,2022,28.0,5.0,1,1,77.91,7.69,20,3,6,3
4982,Team B,2021,16.0,18.0,0,2,84.99,14.16,59,8,7,5
4983,Team A,2019,40.0,19.0,7,0,89.53,12.93,55,12,9,8
4984,Team C,2019,20.0,19.0,1,2,58.93,14.76,30,10,18,6
4986,Team C,2022,17.0,14.0,9,1,50.39,5.45,24,7,26,5
4987,Team C,2021,150.0,11.0,4,4,65.29,6.16,55,3,2,1
4992,Team A,2021,5.0,6.0,5,3,51.2,7.38,33,5,20,5
4998,Team B,2021,23.0,19.0,9,1,77.93,5.19,41,1,0,7
2077,Team B,2021,140.0,14.0,8,2,64.68,5.91,95,4,14,1
3923,Team B,2022,19.0,5.0,4,1,70.09,14.49,16,10,14,1
3575,Team C,2021,17.0,1.0,6,3,51.27,10.37,54,5,5,0
424,Team C,2021,29.0,16.0,9,4,71.74,12.13,79,6,5,5
4504,Team C,2022,3.0,12.0,6,0,92.96,6.83,53,14,5,7
598,Team A,2019,16.0,10.0,6,1,76.82,14.32,24,14,20,8
3349,Team A,2019,25.0,16.0,8,0,73.67,10.31,71,12,16,6
1002,Team B,2020,23.0,12.0,9,1,85.11,13.62,26,8,24,0
2807,Team C,2022,17.0,1.0,7,4,81.76,10.12,54,9,14,2
4857,Team A,2020,180.0,19.0,0,2,87.89,9.14,7,4,1,6
4692,Team A,2021,17.0,18.0,0,1,99.67,8.98,58,9,8,5
3208,Team B,2022,12.0,13.0,5,0,69.28,8.4,44,11,8,6
2203,Team B,2021,4.0,19.0,5,1,60.4,14.4,89,2,4,7
4238,Team A,2020,18.0,15.0,8,1,62.35,14.11,74,7,2,8
1572,Team B,2020,220.0,18.0,9,4,96.14,12.24,34,13,12,6
3798,Team A,2019,6.0,9.0,1,0,60.03,7.47,96,9,18,6
1501,Team B,2019,0.0,7.0,4,0,71.92,7.15,94,0,11,6
4529,Team B,2020,110.0,10.0,2,4,57.82,5.91,11,11,26,6
4293,Team B,2020,16.0,11.0,0,4,64.45,5.15,55,8,13,3
4241,Team A,2020,22.0,9.0,3,4,91.3,8.22,14,1,0,4
4256,Team B,2022,9.0,1.0,2,1,68.44,12.46,99,11,5,9
2455,Team C,2021,25.0,6.0,8,3,69.98,8.16,17,9,2,7
1326,Team C,2021,0.0,11.0,7,0,88.63,13.19,45,3,10,3
3734,Team A,2019,7.0,3.0,8,2,98.27,6.81,61,11,25,4
1550,Team B,2021,7.0,17.0,5,1,50.39,14.18,30,9,24,3
1287,Team C,2019,1.0,6.0,6,4,95.64,14.76,64,10,9,5
1861,Team A,2021,4.0,10.0,3,4,98.7,9.75,61,0,13,6
4066,Team C,2021,18.0,8.0,0,3,70.0,10.32,90,0,29,6
1374,Team C,2019,3.0,6.0,8,3,113.53,13.21,53,6,0,9
2940,Team C,2019,8.0,14.0,1,4,110.33,5.74,49,10,16,4
250,Team B,2019,110.0,3.0,2,4,75.77,9.33,42,14,8,9
4566,Team C,2020,22.0,19.0,0,3,80.55,8.66,53,11,6,5
2181,Team A,2022,8.0,0.0,5,3,73.91,12.61,31,14,5,9
3080,Team C,2019,4.0,7.0,8,2,59.63,14.18,13,12,0,5
1522,Team C,2021,170.0,3.0,0,0,85.82,14.19,40,14,10,9
3312,Team B,2019,6.0,0.0,0,4,58.08,11.5,51,10,27,6
2974,Team B,2020,29.0,18.0,8,0,75.01,5.25,9,14,24,8
1115,Team B,2021,6.0,7.0,1,2,90.96,13.76,88,10,1,0
2650,Team B,2020,270.0,9.0,4,1,67.21,7.69,22,0,3,8
721,Team A,2022,24.0,5.0,2,3,72.27,7.77,48,4,12,0
2695,Team B,2021,17.0,0.0,2,3,60.29,7.49,30,11,12,0
1689,Team C,2022,28.0,6.0,3,1,69.6,8.31,51,10,23,4
1850,Team B,2022,110.0,6.0,7,4,87.38,6.48,86,11,14,6
2114,Team C,2022,5.0,10.0,8,2,83.97,10.19,10,8,19,4
4590,Team B,2019,6.0,17.0,0,3,62.16,5.48,0,13,2,0
248,Team A,2022,7.0,5.0,0,0,60.37,5.95,43,12,28,0
4385,Team B,2022,25.0,5.0,5,1,63.93,14.0,93,3,12,3
1969,Team C,2020,270.0,19.0,3,0,86.1,11.97,36,0,12,4
4856,Team A,2022,7.0,12.0,0,0,64.88,10.49,94,9,22,4
565,Team C,2022,2.0,12.0,7,1,92.83,12.78,53,5,27,0
776,Team A,2021,130.0,9.0,5,3,104.62,5.85,84,12,8,3
2676,Team A,2022,0.0,9.0,7,0,77.58,8.1,96,14,28,0
3131,Team C,2022,4.0,5.0,9,0,80.56,10.01,3,12,8,8
4541,Team A,2019,14.0,1.0,0,0,99.95,14.92,46,9,12,4
3730,Team C,2020,23.0,17.0,3,0,69.54,8.35,67,0,25,2
1727,Team A,2019,14.0,1.0,2,1,81.16,12.73,78,14,6,9
4185,Team C,2022,20.0,1.0,6,3,99.33,14.29,6,4,28,6
4237,Team A,2020,13.0,0.0,6,0,52.82,13.55,74,14,11,8
1803,Team C,2019,0.0,0.0,3,2,112.4,9.99,52,6,14,7
3130,Team B,2021,22.0,4.0,2,4,52.06,13.54,5,1,1,8
3857,Team A,2020,2.0,3.0,9,2,87.66,12.99,11,9,10,6
3403,Team B,2021,26.0,9.0,2,3,54.7,12.04,26,12,16,5
1780,Team B,2019,27.0,4.0,8,2,79.84,11.13,72,2,11,2
2218,Team C,2021,10.0,17.0,3,1,54.73,7.3,68,2,1,4
880,Team A,2020,27.0,13.0,7,1,53.54,11.48,59,5,24,6
2655,Team B,2021,9.0,9.0,8,2,89.96,10.69,10,1,4,7
2491,Team B,2020,5.0,9.0,1,2,86.11,8.44,26,8,6,8
2785,Team C,2020,5.0,8.0,8,2,63.26,7.99,99,2,18,9
3960,Team A,2022,15.0,5.0,3,4,66.58,10.96,20,10,23,4
2374,Team B,2020,23.0,15.0,6,1,98.27,11.4,36,8,17,5
301,Team B,2020,14.0,2.0,2,2,61.89,6.67,12,6,22,6
4004,Team C,2021,14.0,7.0,0,1,50.24,11.77,47,5,23,8
378,Team C,2020,250.0,4.0,4,2,83.02,7.83,20,1,1,9
4669,Team C,2019,9.0,12.0,7,2,75.6,5.94,31,2,4,8
304,Team C,2019,28.0,18.0,6,0,65.84,5.24,63,6,22,9
4605,Team B,2019,15.0,16.0,5,4,90.3,8.23,16,6,15,3
2182,Team B,2021,16.0,14.0,8,3,51.01,14.7,88,12,24,1
2905,Team A,2020,8.0,12.0,3,2,92.89,11.53,86,9,17,7
3822,Team B,2020,2.0,5.0,1,1,93.25,7.13,58,14,20,3
459,Team B,2021,210.0,13.0,9,3,80.0,14.74,14,2,28,3
707,Team C,2020,17.0,7.0,3,1,59.65,10.98,76,1,23,0
2410,Team B,2022,23.0,6.0,1,1,98.33,5.94,39,10,19,6
3827,Team C,2021,290.0,12.0,3,1,69.52,6.57,85,4,16,9
2875,Team A,2021,15.0,15.0,3,3,68.34,12.44,29,13,27,6
4824,Team C,2019,10.0,3.0,4,4,96.18,8.27,79,13,9,1
4798,Team A,2019,20.0,11.0,2,0,97.94,9.47,90,13,0,7
2432,Team C,2022,24.0,15.0,5,3,61.58,14.35,51,13,28,0
4279,Team C,2020,1.0,10.0,3,0,74.4,9.94,77,13,25,0
438,Team C,2021,18.0,4.0,5,0,65.73,5.99,7,0,3,4
333,Team C,2020,200.0,6.0,7,3,91.81,9.99,77,2,28,7
3190,Team B,2019,11.0,6.0,0,1,68.82,9.82,81,5,17,2
774,Team B,2021,11.0,8.0,2,1,63.1,14.95,77,7,29,6
1126,Team C,2022,6.0,14.0,6,3,113.72,13.54,52,12,19,5
1015,Team A,2022,18.0,11.0,2,1,73.55,13.16,74,0,3,5
188,Team B,2020,19.0,14.0,6,2,53.86,7.04,54,1,15,5
3795,Team C,2021,7.0,12.0,0,4,76.37,9.45,45,2,28,9
4736,Team A,2022,9.0,8.0,7,0,99.82,11.16,52,0,23,7
1180,Team B,2020,17.0,10.0,8,2,98.49,5.11,75,9,5,7
4988,Team C,2019,13.0,0.0,1,0,90.8,8.57,88,11,6,5
3803,Team C,2021,0.0,0.0,8,3,80.27,12.87,78,11,18,7
1143,Team A,2021,12.0,0.0,9,0,65.24,6.5,27,8,8,8
4890,Team C,2020,22.0,14.0,1,2,75.5,6.21,7,14,21,1
747,Team A,2021,0.0,0.0,9,1,70.22,9.85,85,10,10,6
1859,Team C,2020,20.0,18.0,2,1,57.1,8.3,61,13,5,7
1023,Team A,2020,290.0,19.0,4,3,65.26,11.35,84,9,1,8
332,Team B,2019,27.0,5.0,6,4,52.01,5.94,42,13,25,4
1967,Team B,2022,8.0,17.0,4,0,99.34,13.85,9,7,22,4
2706,Team B,2019,26.0,2.0,4,4,58.21,11.38,65,14,20,4
32,Team B,2022,20.0,7.0,4,0,60.42,5.2,44,3,18,6
4854,Team A,2019,18.0,15.0,2,1,75.28,12.64,60,7,7,5
2922,Team B,2022,50.0,18.0,0,0,60.94,10.17,15,12,6,6
4771,Team B,2021,5.0,17.0,8,0,51.48,7.66,13,3,22,6
3453,Team B,2019,10.0,14.0,7,3,82.82,6.02,12,0,15,6
2580,Team A,2019,5.0,10.0,7,3,65.51,8.3,21,2,6,8
807,Team B,2020,0.0,8.0,6,1,99.58,10.64,73,14,5,0
4691,Team A,2021,19.0,18.0,2,2,51.84,6.07,45,11,15,1
3611,Team A,2020,2.0,14.0,9,4,77.85,13.83,65,11,15,0
1487,Team A,2020,3.0,14.0,6,2,91.18,11.22,19,13,17,4
2652,Team A,2021,22.0,1.0,6,0,55.74,11.73,11,11,10,5
1705,Team C,2022,26.0,0.0,8,3,99.49,5.95,11,1,10,6
3232,Team B,2022,0.0,9.0,5,0,88.95,5.3,3,8,12,6
258,Team B,2019,21.0,8.0,0,0,93.83,12.86,55,7,14,9
343,Team B,2019,8.0,3.0,0,2,54.08,6.46,81,7,8,7
499,Team A,2020,20.0,9.0,7,3,95.41,14.06,29,7,18,7
3141,Team A,2021,1.0,8.0,4,0,95.03,12.18,76,4,18,7
4042,Team B,2022,11.0,19.0,4,1,75.01,12.02,49,9,1,7
2632,Team B,2022,20.0,11.0,8,2,55.04,12.66,44,10,4,1
4068,Team B,2020,250.0,9.0,3,4,67.4,11.0,75,12,13,8
1627,Team C,2020,20.0,12.0,3,2,58.94,10.44,14,7,3,2
2210,Team C,2019,5.0,2.0,6,3,76.17,6.09,26,13,5,7
4666,Team A,2019,40.0,15.0,3,3,66.45,14.42,79,8,18,6
4454,Team B,2020,11.0,8.0,5,2,65.27,14.61,75,13,14,3
1274,Team A,2021,2.0,5.0,2,3,66.16,6.46,88,9,10,7
673,Team B,2019,23.0,13.0,5,1,50.5,14.14,47,1,6,3
4395,Team B,2022,4.0,0.0,6,3,54.9,6.56,81,8,27,0
2375,Team C,2021,25.0,18.0,5,3,92.68,7.17,74,6,12,6
44,Team C,2021,1.0,14.0,7,3,76.74,7.04,70,11,14,5
2598,Team B,2020,20.0,18.0,3,1,83.09,8.09,7,4,25,7
1599,Team A,2022,16.0,19.0,0,4,88.85,6.62,38,14,22,9
785,Team A,2022,12.0,0.0,9,2,58.05,6.4,10,6,22,4
628,Team A,2019,10.0,3.0,2,2,74.36,8.55,95,3,22,0
3593,Team A,2019,26.0,16.0,3,0,104.64,5.19,59,5,29,7
27,Team B,2022,21.0,8.0,1,0,115.32,10.58,95,9,0,8
2034,Team C,2021,18.0,18.0,5,0,84.71,5.54,40,13,17,7
4887,Team C,2019,9.0,6.0,5,2,99.6,10.77,82,10,0,9
1461,Team C,2022,1.0,12.0,5,1,81.56,9.42,65,8,28,8
3447,Team A,2019,180.0,19.0,5,3,78.35,9.9,59,8,22,7
4117,Team B,2019,10.0,4.0,6,3,58.32,6.78,95,11,13,0
3651,Team C,2022,10.0,9.0,9,1,83.11,5.02,26,1,24,3
395,Team C,2022,11.0,18.0,2,1,96.14,5.77,77,8,23,8
1397,Team C,2019,2.0,3.0,5,0,91.94,14.4,79,3,18,9
3365,Team B,2021,25.0,16.0,8,2,86.23,11.19,83,4,6,2
3573,Team A,2021,28.0,14.0,7,4,109.32,5.12,70,2,4,1
3996,Team A,2020,9.0,6.0,3,1,52.26,5.42,12,4,10,3
4096,Team B,2021,12.0,15.0,9,4,66.8,14.62,94,12,11,6
1456,Team B,2020,4.0,6.0,0,1,83.38,8.93,12,7,14,1
4618,Team C,2020,5.0,15.0,3,4,55.44,12.91,4,0,19,4
640,Team B,2019,11.0,19.0,8,1,81.88,12.96,17,2,21,2
4233,Team A,2019,29.0,1.0,9,0,78.52,14.56,8,6,10,5
916,Team A,2020,19.0,12.0,8,0,72.19,14.31,77,3,12,5
1275,Team A,2021,1.0,9.0,8,0,85.85,13.83,5,7,12,0
1322,Team B,2021,12.0,11.0,2,2,86.17,9.67,50,3,3,1
2387,Team B,2020,9.0,3.0,6,4,51.32,5.44,85,9,8,6
1106,Team B,2022,4.0,6.0,1,4,88.83,10.39,99,9,4,5
1653,Team C,2022,26.0,2.0,9,4,53.23,11.44,69,0,7,6
3087,Team A,2019,1200.0,7.0,9,2,69.43,13.66,7,2,19,8
127,Team C,2021,24.0,5.0,9,0,69.88,8.1,61,12,2,0
2942,Team A,2019,15.0,0.0,4,3,95.59,6.4,15,4,7,3
1513,Team C,2021,20.0,4.0,5,1,68.03,9.89,11,4,16,6
4407,Team A,2021,25.0,13.0,9,1,55.25,13.88,19,11,11,1
2254,Team B,2022,14.0,19.0,5,1,102.17,12.59,48,12,8,1
1233,Team C,2021,270.0,19.0,0,3,52.39,11.2,41,12,10,8
2902,Team B,2022,17.0,4.0,5,1,96.63,5.93,81,12,4,6
2363,Team A,2022,270.0,14.0,3,4,79.46,5.74,79,9,13,0
4841,Team C,2020,17.0,6.0,7,3,70.65,5.9,86,6,9,3
4650,Team A,2021,6.0,7.0,5,1,110.21,11.38,75,5,2,5
503,Team C,2022,19.0,5.0,5,3,88.13,5.34,30,9,11,3
